Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_SVM
FDW27,OUT013,1814.835787006488
FDX10,OUT049,1674.6014922398883
FDY08,OUT018,1812.7504395602589
FDA49,OUT017,1732.0329684349092
FDC32,OUT018,1731.03075876255
FDO04,OUT035,1645.754756097126
NCZ54,OUT013,1845.92632374181
FDY40,OUT045,1593.0131422756874
FDW36,OUT045,1744.2252981969218
FDE11,OUT017,1882.2739209659994
DRE37,OUT045,1892.3209790009862
NCK19,OUT017,1884.7014647342503
FDT19,OUT035,1860.7193757348987
FDE56,OUT045,1690.620641013337
FDZ57,OUT010,1789.0517917099544
FDB35,OUT035,1725.1735272647904
FDF09,OUT010,1688.7516277767625
FDO34,OUT046,1846.0488725075213
FDA55,OUT046,1831.8332486237068
NCM18,OUT035,1661.7070849338058
FDJ20,OUT019,1787.9924988002565
DRQ35,OUT019,1788.735993539487
FDG02,OUT013,1866.2627878095075
NCU29,OUT018,1831.1290218453992
FDL27,OUT027,1691.719159306784
NCA54,OUT035,1885.0107886417397
FDJ32,OUT035,1678.469893817584
FDB21,OUT019,1849.6312154367267
FDR46,OUT035,1836.1377468185972
FDZ32,OUT046,1755.0590653231654
DRF36,OUT017,1882.2015857477122
NCU54,OUT017,1830.861746851709
NCI31,OUT017,1715.3920498962516
DRA59,OUT035,1862.3960312805852
NCC55,OUT045,1598.4711924270828
FDE44,OUT018,1597.061409515994
NCN26,OUT018,1776.3489023678083
FDC11,OUT049,1733.9614365175883
FDV24,OUT035,1825.9415874528902
FDR40,OUT019,1701.1122867757076
NCQ17,OUT049,1838.160602960463
FDC46,OUT045,1879.7200090188414
NCM18,OUT046,1687.2444772919166
FDK16,OUT046,1729.3014814348699
FDI28,OUT017,1697.6553119733737
FDS11,OUT018,1833.2282072357618
DRD13,OUT046,1720.0551080075431
FDL36,OUT035,1706.101462237328
FDI27,OUT013,1622.7552943864257
FDJ53,OUT019,1782.6700759196867
FDS44,OUT045,1858.1310504500896
FDE28,OUT046,1848.9110313887531
FDQ33,OUT018,1837.1413141852988
FDB37,OUT017,1826.6000024240298
FDQ31,OUT045,1726.9015260112915
NCQ05,OUT046,1833.3944023617714
FDE10,OUT013,1784.7556093680369
FDF38,OUT017,1562.0510753029764
FDE50,OUT019,1878.0086757300662
DRG37,OUT010,1833.0775955336692
NCH06,OUT049,1854.8341675705583
FDY14,OUT045,1842.1590664741684
FDO27,OUT017,1729.674859266444
FDQ19,OUT049,1827.650459185671
FDZ26,OUT019,1850.4796250895588
FDN51,OUT013,1849.8894332989407
FDK20,OUT035,1795.6902700482055
FDD40,OUT018,1841.9630878232526
DRI25,OUT018,1703.097888883429
FDH56,OUT017,1776.0929559881085
FDI36,OUT027,1881.9863376010578
DRH11,OUT018,1695.881225908403
NCV18,OUT017,1728.2983274172107
DRI01,OUT049,1862.8982053688019
DRE48,OUT049,1840.5638682746537
FDS51,OUT035,1652.8857917798587
FDM38,OUT017,1681.7114272958693
FDB60,OUT027,1897.2818249215989
FDY58,OUT035,1857.885986728382
FDY22,OUT045,1830.4611305602393
FDF11,OUT027,1857.557352772806
FDZ51,OUT035,1737.470071601721
FDQ45,OUT017,1880.7453777772116
FDF17,OUT035,1829.5431970475797
NCF31,OUT027,1839.644090006303
FDA37,OUT013,1791.6135717441832
FDO51,OUT046,1657.2410205197182
FDF34,OUT013,1855.384106789416
FDD57,OUT018,1735.49418879877
FDO37,OUT046,1843.1857372338852
FDR49,OUT049,1621.555163462071
FDS39,OUT049,1822.5179722070084
FDI48,OUT027,1607.5032530522853
DRM35,OUT049,1876.552977724979
FDV57,OUT035,1896.1969229245765
FDZ55,OUT013,1821.7579044115419
FDI28,OUT035,1703.7860306419195
FDS21,OUT045,1733.0643361027257
FDT34,OUT013,1749.1238964051968
DRI25,OUT035,1698.2905970252534
FDT47,OUT010,1736.0865867506686
DRH39,OUT045,1756.2268014968977
NCD54,OUT045,1810.4341558297137
FDU16,OUT027,1703.2812635593334
NCW29,OUT045,1796.9237157505488
FDV25,OUT027,1844.6382407171368
FDM56,OUT035,1750.5571138274606
FDZ04,OUT027,1709.965515601761
FDG59,OUT019,1589.17097083166
FDI56,OUT045,1712.39227944997
FDS33,OUT035,1716.949999221505
FDC23,OUT049,1866.0309829684777
FDT11,OUT049,1847.8032667947696
FDG17,OUT045,1827.7901007405567
FDZ44,OUT045,1780.645506145788
FDJ52,OUT013,1827.177727187305
DRI23,OUT046,1825.5508274893316
DRE15,OUT010,1709.3793922347177
NCF07,OUT013,1747.164206184608
NCR29,OUT049,1663.9649442472657
FDE44,OUT019,1584.900605818665
FDT23,OUT035,1729.8087481771793
NCG06,OUT017,1864.301196539768
NCU41,OUT010,1851.7448954482875
FDH46,OUT017,1755.0284633532563
FDV31,OUT013,1882.2383387682378
NCT41,OUT027,1840.167417072086
FDE22,OUT027,1852.530828593198
FDC26,OUT045,1750.1955751302648
DRF51,OUT017,1626.0940700165388
NCY53,OUT019,1762.419943369711
FDY21,OUT017,1870.4337472436482
FDL27,OUT013,1731.5181162734057
FDZ34,OUT049,1852.015272738671
NCF43,OUT010,1828.7250154424626
FDC21,OUT035,1746.1533399529792
FDL26,OUT013,1835.254780483267
FDT25,OUT010,1785.7744666512751
NCR30,OUT046,1756.4801323536908
DRL23,OUT019,1739.001017666683
NCR05,OUT049,1862.0149953650084
NCE19,OUT018,1641.0977759116167
FDY07,OUT035,1564.8823184748314
FDB10,OUT017,1850.945687662659
FDP57,OUT013,1746.5975933829072
FDU48,OUT019,1790.2573124579735
FDH48,OUT035,1695.0053446163106
FDO33,OUT035,1782.6340607938946
NCU29,OUT045,1836.679070353793
FDW35,OUT046,1572.533247432353
FDH05,OUT010,1854.3338499888007
FDP26,OUT049,1751.4317820574538
DRG27,OUT035,1608.1786400603148
FDQ33,OUT046,1834.3330699659834
FDH20,OUT010,1740.9891087778922
FDV14,OUT046,1728.647408401991
DRD01,OUT046,1619.525751365388
NCI17,OUT049,1729.261843030107
FDF39,OUT010,1847.4241691674508
FDX37,OUT046,1743.3335389074484
NCX17,OUT035,1820.9836222520391
FDN03,OUT013,1851.657674278036
NCS41,OUT010,1886.991786339747
FDH34,OUT045,1874.7824159497693
NCX53,OUT018,1806.7184985372662
FDY31,OUT046,1829.35672046854
FDD20,OUT017,1800.0658169794096
FDE51,OUT045,1676.9766645963728
FDV27,OUT046,1705.8886523476106
FDF16,OUT035,1835.2606711708072
FDZ02,OUT049,1728.2056912318772
NCK05,OUT045,1734.8770443282278
FDM12,OUT027,1896.1376985637921
NCA05,OUT018,1817.4508168178788
FDX33,OUT045,1838.4055540026543
FDM25,OUT049,1891.1544644047233
FDE41,OUT018,1703.7594972651002
FDW14,OUT045,1708.4662115227
NCD30,OUT046,1742.5014808194924
FDB23,OUT010,1820.4426840383353
FDF45,OUT046,1694.075742581267
FDW20,OUT017,1793.8023811673106
FDF47,OUT045,1813.9141419517482
NCR05,OUT019,1835.9062769671093
DRB01,OUT046,1859.4172539908955
FDE36,OUT013,1818.9658365090065
FDU56,OUT049,1887.0651870422207
FDB23,OUT049,1822.3675044598688
FDN48,OUT049,1716.091205308332
FDS43,OUT013,1893.7793268315663
NCN05,OUT013,1864.7208437425252
NCL53,OUT049,1856.7062197852483
FDL56,OUT046,1698.5485683336494
FDH17,OUT018,1737.5800306276176
FDP37,OUT046,1796.6876322697283
FDG09,OUT019,1877.496741921389
FDA55,OUT045,1833.4356111123573
FDX31,OUT049,1826.830030935055
FDJ41,OUT045,1839.5340906760891
DRC24,OUT045,1836.0322600993725
FDQ21,OUT035,1792.835643944335
NCT54,OUT045,1722.1299958499685
FDH08,OUT049,1840.892671079703
FDY38,OUT018,1858.2840736801209
DRM11,OUT010,1832.5439591345882
FDG32,OUT049,1818.7259909025404
NCH18,OUT046,1840.4776934034862
FDI20,OUT035,1821.8376402248891
FDA33,OUT018,1829.7378142557716
FDN45,OUT013,1821.7343521589091
FDT45,OUT010,1641.829477650163
FDR32,OUT035,1836.5291597055295
FDA48,OUT017,1845.6275789174506
FDN23,OUT017,1832.7159592521382
NCR18,OUT035,1583.7822441134883
FDD45,OUT046,1718.1272920416734
FDI22,OUT018,1825.4309846490928
FDT09,OUT013,1796.8555873070334
DRC24,OUT027,1839.9148083304028
FDT39,OUT046,1827.4709196726253
FDX28,OUT045,1740.2293686494368
FDA50,OUT018,1733.6553843291083
FDT33,OUT027,1875.883467441498
FDQ60,OUT049,1788.9535629022737
NCM19,OUT018,1763.627030851678
FDF40,OUT046,1823.8668666443562
NCI30,OUT035,1821.3069854562566
FDK34,OUT049,1860.2516799791804
FDA38,OUT027,1858.6340232538885
FDT02,OUT045,1590.1704895016915
FDC11,OUT017,1734.1985577047506
FDD08,OUT046,1616.0707978688984
NCS29,OUT046,1844.4693006097727
DRI03,OUT010,1833.1758066283107
FDK48,OUT035,1757.8790203340036
FDM52,OUT049,1840.2109166816988
FDP49,OUT035,1646.472786702665
DRA24,OUT046,1819.2605221302042
NCJ43,OUT049,1848.5834448516391
FDE11,OUT045,1881.3940217202826
FDP01,OUT049,1821.6763397113557
FDQ59,OUT018,1703.8176566046357
FDA43,OUT019,1878.1818817021572
FDL14,OUT017,1829.0525596802374
FDV50,OUT010,1795.7636552779732
FDT01,OUT027,1833.5759916224983
NCC42,OUT035,1811.181549827774
FDO28,OUT046,1784.4147325273502
FDD32,OUT019,1698.0998326047193
FDV45,OUT035,1883.1236792481945
NCW17,OUT019,1788.7135312492558
NCJ17,OUT027,1709.1312955713004
NCF18,OUT049,1864.3375030439934
FDP01,OUT045,1822.3498542747216
FDH24,OUT045,1821.0747457825157
FDI38,OUT027,1830.2953872627659
FDX03,OUT035,1587.2515707883474
FDY28,OUT046,1827.98498262349
FDN34,OUT018,1870.2227695365996
FDJ02,OUT045,1838.9312910476094
FDW40,OUT019,1809.1494609458157
FDX03,OUT017,1578.5507745166315
FDE17,OUT027,1840.8897236108187
FDT58,OUT046,1852.4299636860421
FDI38,OUT013,1826.786274881031
FDW22,OUT035,1844.5026284862154
FDS15,OUT027,1757.2052223508256
NCX06,OUT013,1878.9652069796896
DRK47,OUT035,1841.0085370870427
FDC23,OUT027,1903.5564324484199
FDM56,OUT010,1743.3009806394682
FDP21,OUT046,1863.4464463765312
FDP58,OUT046,1837.2384300119775
FDA27,OUT019,1860.1725145196021
FDK41,OUT019,1695.0713485177841
NCH42,OUT046,1831.9649531826794
FDG29,OUT045,1606.8867601250354
FDW15,OUT018,1837.4673230292258
FDD28,OUT018,1646.316641811292
FDQ37,OUT049,1839.9166661660934
FDC23,OUT035,1872.8884730445723
FDV13,OUT035,1712.8682672753416
FDK33,OUT046,1826.2597694774524
FDO33,OUT013,1771.4843199623178
FDN21,OUT017,1827.804269769391
NCW06,OUT027,1894.3545442889035
FDI38,OUT035,1824.7358360432024
FDC21,OUT027,1752.8143756482195
NCS05,OUT046,1791.0830676200524
NCN53,OUT049,1695.989968323092
FDV40,OUT010,1735.898945505189
FDG60,OUT017,1827.0229613248973
NCY30,OUT027,1897.1633183297472
FDM40,OUT045,1819.959032742355
NCO30,OUT046,1858.3376010613638
FDK10,OUT046,1836.0340590466121
FDM36,OUT045,1896.42868860636
FDN10,OUT013,1786.2831876065773
FDM46,OUT018,1719.5441445962356
FDX50,OUT049,1764.867657106608
FDP33,OUT045,1853.448900313045
FDO12,OUT045,1884.0175172669633
FDC28,OUT013,1757.6453298686151
FDO31,OUT045,1733.6910245281624
FDX45,OUT035,1838.771391405229
FDV21,OUT049,1795.6679806326515
FDH04,OUT049,1720.00795453943
NCG54,OUT013,1876.0012677945053
FDO13,OUT046,1833.4169522081422
FDA09,OUT027,1902.2556119424676
FDC38,OUT017,1796.855029348585
NCO42,OUT046,1807.1324845575173
FDL45,OUT049,1800.0599000211237
NCK31,OUT013,1613.9901135686493
FDM39,OUT017,1843.1190592511784
FDC22,OUT010,1849.212404266022
FDF46,OUT046,1771.5970744773033
FDQ37,OUT045,1842.9051052340963
FDH41,OUT010,1830.2509901139483
FDQ04,OUT046,1660.3124458532775
NCQ02,OUT027,1893.8640866112803
FDJ57,OUT027,1896.6040196759577
NCE07,OUT049,1815.0827126296729
FDE56,OUT013,1683.4243472581315
FDI20,OUT049,1819.2029527369941
FDK36,OUT018,1656.792985645204
FDP08,OUT027,1896.2231231400942
FDF44,OUT017,1784.6221902439925
NCU53,OUT017,1825.8841925693273
FDF47,OUT035,1813.1021515112836
FDS55,OUT010,1824.9754227445885
FDZ52,OUT010,1757.874763467804
FDL04,OUT018,1749.775180552384
NCM26,OUT035,1822.627139070675
FDX43,OUT049,1828.9422943604095
FDP52,OUT049,1828.693818775957
DRK49,OUT045,1567.4567224453258
FDE38,OUT013,1829.1557704714662
DRF13,OUT035,1836.682704093208
FDK41,OUT010,1700.8423492189127
FDJ04,OUT027,1798.542653110667
FDZ44,OUT018,1781.8164771230377
FDS11,OUT013,1836.298568611689
FDA55,OUT049,1833.2734557858514
NCW53,OUT046,1857.1809083592557
FDB49,OUT027,1752.2210035262185
FDD23,OUT017,1886.436769125892
NCV42,OUT045,1760.6992054520042
NCZ29,OUT018,1796.6483073983975
FDQ26,OUT013,1635.7121302064133
FDV08,OUT017,1639.6428134869375
FDC53,OUT049,1739.501681343605
FDV58,OUT010,1820.9831716693116
NCP02,OUT019,1642.2926322187818
DRI37,OUT045,1644.5157089538611
FDQ12,OUT049,1860.2970793125978
FDE33,OUT046,1744.3843333905631
FDX27,OUT045,1743.2635108493353
FDM22,OUT017,1599.7707909156659
NCH30,OUT019,1766.277666932123
FDC04,OUT017,1852.3805879412898
FDO38,OUT046,1722.7573684471888
FDV52,OUT027,1790.6514352806764
FDB32,OUT013,1741.9458247452844
FDV43,OUT018,1595.3721794458831
FDI24,OUT018,1883.631223811691
FDR40,OUT017,1708.0628641519572
FDW02,OUT049,1793.0956834121635
FDE44,OUT049,1592.7190125862353
FDL38,OUT046,1706.1461292153697
NCT54,OUT010,1729.761562930315
DRJ39,OUT010,1813.8913128837933
FDW55,OUT049,1855.5696205304243
DRF13,OUT019,1823.552409461612
NCW17,OUT049,1796.1210296740428
FDP13,OUT035,1623.096232011344
FDS08,OUT018,1836.788375098102
NCP17,OUT035,1725.9298892380993
NCO53,OUT035,1885.1628258931755
FDH19,OUT045,1846.2746465537698
FDJ04,OUT017,1796.100601703276
FDG10,OUT049,1678.7715361219039
FDA40,OUT010,1709.4186487079726
FDI53,OUT045,1839.733983415438
FDU09,OUT010,1663.194693726532
FDK60,OUT045,1740.5944327161337
FDR43,OUT017,1685.5701843267857
FDW22,OUT017,1840.4022363165334
DRP47,OUT010,1855.6338990830636
DRG48,OUT010,1823.8570768694476
FDA14,OUT035,1838.4056638119673
FDU49,OUT013,1728.623256097693
FDK28,OUT045,1828.8167151815192
FDT19,OUT046,1859.6325292277675
NCQ42,OUT045,1793.657370194782
FDD03,OUT045,1863.3952411192722
NCM53,OUT013,1751.9315484145447
NCX53,OUT045,1803.1953910826546
FDV14,OUT027,1704.947917647899
NCZ54,OUT017,1849.3343622863524
FDB39,OUT013,1617.6129800733368
DRC24,OUT046,1831.3387451101933
FDY36,OUT013,1727.9052745776223
FDN01,OUT035,1873.4087671821517
DRH25,OUT046,1679.147416607832
FDV08,OUT046,1642.477189656745
NCP53,OUT049,1856.5113166680808
FDU52,OUT010,1819.8960487370923
NCI42,OUT045,1812.3296848915552
FDZ14,OUT035,1790.1359087037122
FDF11,OUT046,1846.393699247349
FDQ13,OUT018,1698.7056584385555
FDO32,OUT010,1670.8949677005571
DRJ37,OUT018,1831.8097137107218
FDY43,OUT046,1862.7345900229311
NCT41,OUT017,1839.620209858673
NCV17,OUT045,1793.4218304726842
FDM04,OUT027,1611.765770116981
DRB48,OUT018,1621.2081690935465
FDM24,OUT013,1818.6024439070447
FDT37,OUT049,1872.827785702443
NCO05,OUT010,1735.0592377219089
FDL13,OUT046,1857.2419716444647
FDL15,OUT017,1836.1045370896143
FDB11,OUT018,1836.5946531125928
FDL14,OUT019,1828.0333329862995
FDY10,OUT019,1768.9423353282575
FDJ40,OUT049,1756.6207289514302
NCW18,OUT046,1851.122207298328
NCY06,OUT013,1797.2735629900135
DRE13,OUT018,1726.6670036130063
FDA26,OUT045,1830.415865600807
NCE19,OUT010,1637.7408641814093
FDE33,OUT035,1739.4555643928836
DRL59,OUT027,1615.0738912201266
FDY07,OUT046,1570.0404436275303
FDF57,OUT018,1878.5184473532124
FDM58,OUT035,1753.6850418152949
FDP26,OUT027,1750.974040354873
FDY32,OUT046,1835.4089514413147
FDD51,OUT010,1583.6206327015211
FDU22,OUT018,1791.2473016911154
FDZ49,OUT018,1844.3340781556685
NCI42,OUT017,1815.3595730951151
FDT04,OUT027,1569.5872648950335
NCU41,OUT045,1861.1960021980112
FDS56,OUT045,1829.9572191495927
NCN42,OUT017,1820.9697664510718
FDK34,OUT046,1857.367841018994
FDB03,OUT017,1841.8457889575047
DRJ25,OUT035,1600.9055172725575
FDT25,OUT027,1802.8963092530266
FDN20,OUT013,1828.6820653606464
FDP09,OUT013,1820.486457815865
FDM20,OUT019,1848.6172183878577
NCG55,OUT046,1775.5027232957864
NCP14,OUT045,1750.4346225569561
NCH06,OUT046,1851.001432484796
FDV52,OUT013,1787.539219352769
NCL07,OUT035,1562.7181988939294
DRJ11,OUT027,1893.3190713124443
DRO59,OUT013,1727.9113801047806
FDW15,OUT010,1835.4921863593677
NCQ30,OUT035,1791.3484561811294
NCN54,OUT019,1721.0308960616728
FDY01,OUT027,1788.4554308783452
FDX39,OUT035,1832.613205374092
FDH53,OUT027,1701.5635178702196
FDA57,OUT035,1640.2784644295286
NCC07,OUT010,1752.6200446306534
FDU28,OUT013,1856.2633335852645
FDK36,OUT010,1656.698458189976
FDR36,OUT018,1660.7680992576416
NCQ17,OUT035,1833.7844418507161
FDS28,OUT019,1619.667770126744
FDE08,OUT045,1834.9260404140714
FDU22,OUT046,1790.8175379782554
FDG41,OUT045,1754.2365694504936
FDO31,OUT010,1746.1571122054584
FDM21,OUT019,1863.062428463183
FDU40,OUT017,1841.97759534893
FDV36,OUT018,1793.2893726850082
FDT10,OUT027,1646.9916446555096
FDX38,OUT045,1591.2779440171948
NCU30,OUT027,1853.4278463768135
NCV06,OUT049,1890.290686978411
FDT16,OUT035,1854.767814392318
NCP41,OUT027,1753.0276465434506
FDZ56,OUT017,1861.2866125483092
FDC22,OUT035,1857.9085006970713
FDU10,OUT035,1593.9912702029687
FDS46,OUT045,1789.0425602508194
FDO08,OUT049,1858.7718139561664
NCV42,OUT018,1761.8007336980813
FDP33,OUT035,1850.591500223966
FDJ12,OUT046,1820.2310098708517
FDH04,OUT045,1720.4804783708948
NCU54,OUT013,1828.9522735130786
FDO36,OUT010,1851.970066598582
FDT37,OUT027,1872.5741610103512
FDD14,OUT010,1838.6086819749246
FDA16,OUT013,1825.0844776541846
NCS42,OUT019,1723.9404348197393
FDP10,OUT019,1738.4752600109662
FDQ28,OUT049,1838.7626228019033
FDK57,OUT010,1785.447697708049
FDK02,OUT013,1790.3860804689361
FDW47,OUT018,1796.7269168667608
NCC42,OUT018,1808.2874082690287
FDQ37,OUT018,1836.4472574192487
FDL40,OUT046,1731.8942545120938
DRE13,OUT010,1724.211968132175
FDQ34,OUT027,1750.2897213816575
NCB54,OUT046,1787.4036462945037
FDS48,OUT049,1840.3084998861116
FDO15,OUT045,1746.1005420636106
NCT30,OUT013,1614.4437967655097
FDU49,OUT027,1704.285234609644
FDE21,OUT046,1776.9688962640794
FDS49,OUT019,1702.1179003311356
FDT38,OUT027,1703.724542255946
FDZ01,OUT045,1746.9115220358644
FDC41,OUT035,1719.076488131987
DRG13,OUT010,1827.1977815984758
NCZ42,OUT018,1847.9841586591442
NCM07,OUT045,1702.8404913165348
NCV17,OUT018,1792.7199951458822
DRK39,OUT035,1728.242299776115
FDS37,OUT018,1767.4216108688531
FDV12,OUT019,1737.1495411298768
NCG19,OUT018,1825.810659996391
FDS51,OUT013,1680.172218768059
NCO14,OUT046,1597.845101107585
FDC38,OUT046,1796.008069381387
FDN15,OUT046,1809.7087687575713
NCH42,OUT013,1834.0984323178895
FDQ22,OUT046,1617.0481753405143
FDC05,OUT013,1888.0659687704444
FDZ31,OUT013,1884.5781005889485
DRJ23,OUT049,1863.3381533927811
FDC52,OUT035,1836.339601233255
DRD12,OUT010,1719.631550789143
FDV55,OUT017,1834.5324049081198
FDD32,OUT046,1723.7896163933485
FDR01,OUT049,1810.9677702366623
FDY08,OUT019,1805.7738286052434
FDQ45,OUT045,1883.718014822408
DRN11,OUT027,1839.291401588599
NCS05,OUT018,1792.806323574334
FDY32,OUT035,1833.6921322822373
NCD31,OUT045,1858.3023980363537
NCE06,OUT049,1821.2021986264278
NCP14,OUT046,1749.8679415972713
NCF18,OUT019,1876.8113917773608
FDF14,OUT018,1826.557726386604
FDB22,OUT017,1829.199734166418
NCH54,OUT049,1848.0569107448864
FDU27,OUT035,1659.7352077432872
FDS58,OUT027,1849.8807363023204
NCU29,OUT035,1834.2765460875573
FDJ57,OUT013,1863.5345838095636
FDL56,OUT049,1698.7897618786149
FDH60,OUT035,1845.7801199612095
FDN24,OUT018,1615.1509789404838
FDD02,OUT017,1798.347137809797
FDP15,OUT017,1874.170016071294
FDB28,OUT027,1873.4107686625628
DRC49,OUT045,1836.6230162505403
NCG30,OUT018,1792.4527260664086
FDJ14,OUT049,1708.270701022527
FDL52,OUT045,1663.7749649614207
NCG19,OUT027,1859.1097985564038
NCN41,OUT035,1797.6188618727222
FDW22,OUT013,1844.8387510828616
FDI02,OUT013,1765.2561373703936
FDV51,OUT045,1845.804786063216
FDV48,OUT046,1714.8491082075534
NCL17,OUT019,1811.400802246864
FDP46,OUT045,1711.6009143492395
FDU10,OUT045,1620.9152659600045
FDT37,OUT010,1869.5578259557617
FDI27,OUT035,1620.8995984960563
FDN51,OUT046,1846.6364095564468
FDW07,OUT035,1716.0717518106424
FDN45,OUT049,1821.19758045135
DRN37,OUT027,1861.6421458207487
DRF48,OUT049,1842.958743376716
FDP38,OUT019,1600.260540635488
NCX18,OUT027,1884.5342019911025
FDK45,OUT018,1775.4347903796383
FDZ37,OUT049,1705.1514838398748
FDS50,OUT018,1832.2212389599333
NCR54,OUT018,1868.0564120262873
NCS17,OUT035,1734.0017092374567
FDV31,OUT046,1877.5664352405818
DRE27,OUT017,1738.2506346524144
FDN60,OUT013,1846.1491162427487
FDK26,OUT013,1840.3332947014915
FDX37,OUT018,1746.0307410039738
FDW31,OUT046,1868.1510774844228
FDX26,OUT018,1875.4821621136953
DRL49,OUT019,1815.567013087273
FDU49,OUT017,1728.1325938877671
FDY58,OUT046,1855.0709307908373
FDN03,OUT045,1851.0026397956792
NCV06,OUT010,1882.925166068594
FDH53,OUT045,1745.4964070960007
FDG31,OUT018,1720.133552955896
NCC06,OUT045,1794.4188352726796
FDS13,OUT049,1819.6900169117837
FDP16,OUT035,1833.0646103371503
FDA35,OUT013,1798.093496713899
DRP47,OUT018,1863.1185449110494
FDY28,OUT010,1824.776377581683
FDY20,OUT035,1714.083201875166
NCH30,OUT017,1760.3061446114928
NCR29,OUT019,1631.63834262947
NCP05,OUT013,1825.5107503731858
NCF30,OUT019,1788.5444411163182
FDA08,OUT035,1857.8027946458092
FDN51,OUT027,1864.3644258709376
FDH12,OUT046,1746.1345990445836
FDY39,OUT017,1834.304278493511
NCO53,OUT045,1890.0386836228295
FDB40,OUT046,1831.380737557678
FDH02,OUT049,1711.1339105473094
FDY11,OUT027,1700.6952308982138
FDQ09,OUT019,1764.750944887953
FDP16,OUT013,1833.0969590089344
NCF55,OUT018,1696.7938358018973
FDY09,OUT027,1903.1835886871008
FDY39,OUT045,1833.900428534058
NCU53,OUT049,1821.1032261778644
NCT41,OUT049,1837.033927249331
FDJ45,OUT046,1662.5456490977995
FDR28,OUT013,1849.9972907144554
FDN08,OUT013,1783.0874072347635
FDJ07,OUT049,1767.2290572548216
FDZ09,OUT027,1859.0263791136292
FDQ14,OUT017,1838.2228244613943
FDY12,OUT027,1601.9997250104675
FDK57,OUT046,1790.0826235561858
FDD20,OUT049,1799.5948465562767
FDS36,OUT018,1759.9192391447043
FDI40,OUT049,1745.606859284496
FDJ40,OUT045,1755.5266956156656
FDE08,OUT013,1832.8416388592645
DRK01,OUT013,1729.8993701176596
FDC58,OUT049,1577.3569023751697
FDE50,OUT046,1851.3915238682348
FDX48,OUT035,1834.5125868134278
DRM35,OUT018,1874.3402614285435
FDG41,OUT013,1754.8458592147067
FDB52,OUT046,1859.4093416020364
FDV19,OUT045,1849.0733064713263
DRG48,OUT017,1828.7047280682552
FDI26,OUT013,1836.7090265119284
FDU11,OUT019,1786.1894097641996
FDF59,OUT019,1788.9734093068553
FDR07,OUT049,1751.6851612348205
NCE06,OUT017,1821.9807186185565
FDE10,OUT046,1785.2223631874888
NCO55,OUT046,1745.7361973385528
FDZ13,OUT013,1646.943823757627
FDT50,OUT017,1734.3715061046857
FDH12,OUT010,1744.8132996749916
FDD21,OUT045,1779.2435438451025
NCM05,OUT013,1833.933162896697
FDK04,OUT013,1678.6460791461786
FDN33,OUT017,1734.1819922163004
NCM18,OUT010,1687.4397193242783
DRC25,OUT049,1729.8887153662981
FDT47,OUT017,1739.5838125085143
FDD45,OUT027,1745.9815551344213
NCD07,OUT018,1768.0767365445379
NCY54,OUT010,1862.502766316233
FDL12,OUT049,1669.8573920357312
FDL02,OUT017,1754.1843647823507
FDC60,OUT035,1727.6574762662115
FDR37,OUT017,1893.6053808530285
FDY16,OUT017,1874.0621931873984
FDU26,OUT045,1797.3971526545065
FDN24,OUT013,1617.5171455228565
FDH44,OUT013,1828.6412871695063
FDE23,OUT010,1625.8763789523068
FDW60,OUT017,1834.7450050167158
FDQ55,OUT049,1785.715804506072
FDV32,OUT027,1674.3349824010022
FDV03,OUT010,1832.4030072467901
FDY14,OUT010,1824.7468138213653
NCL55,OUT027,1866.8612193965341
DRF25,OUT017,1606.6601550594817
FDX03,OUT046,1586.7493692657586
FDF40,OUT045,1823.8708238081347
FDX24,OUT010,1716.0761582546486
FDA25,OUT049,1744.6766995102794
FDH21,OUT018,1839.496582564683
FDB47,OUT010,1829.4716766734048
FDT34,OUT019,1737.3716978750351
FDS39,OUT010,1810.1712186736763
NCU05,OUT046,1705.7026390256945
FDE02,OUT049,1716.5863363070569
FDL25,OUT035,1717.0250834724636
FDC50,OUT049,1728.1686922961394
FDZ32,OUT049,1754.1616274066434
FDV14,OUT045,1729.8582937235092
FDR07,OUT045,1751.3696575365234
FDB26,OUT049,1605.5656265197506
NCR50,OUT045,1825.0040423632206
FDP01,OUT018,1819.406469772385
FDH57,OUT045,1790.304072006061
FDM60,OUT027,1561.8644261501709
FDA45,OUT017,1829.6550617133648
FDU55,OUT017,1869.3891311522966
FDH40,OUT035,1693.7227350686278
FDG40,OUT019,1669.901349153171
FDT12,OUT049,1828.961914478692
DRL59,OUT045,1643.9259748331954
FDT47,OUT018,1748.4731345175428
FDI60,OUT017,1723.4314668738054
DRF51,OUT027,1581.7627197569632
NCK31,OUT049,1608.6018552911405
FDB08,OUT045,1822.8041670600999
FDM44,OUT035,1744.425128491479
FDD46,OUT018,1818.038070246519
FDR27,OUT019,1789.8409421843105
FDV56,OUT010,1746.638546371857
FDM02,OUT049,1695.237065285115
FDU45,OUT018,1768.7991831266697
FDZ10,OUT017,1798.5456329101892
NCK31,OUT010,1605.817907186532
FDR27,OUT035,1796.294343515395
FDF33,OUT013,1754.4722651657855
FDJ36,OUT046,1743.247904006516
FDP33,OUT049,1853.7105873048338
FDG17,OUT046,1826.9445362587533
FDG47,OUT027,1851.0727137164702
NCW29,OUT046,1794.999209588711
DRH59,OUT017,1744.0438445759553
FDR32,OUT017,1837.3355030922455
