Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_RF
FDC60,OUT013,1365.6927672291804
NCE42,OUT049,3790.751015334565
NCK42,OUT049,3692.9631424521276
DRE01,OUT017,3882.7048278151738
FDE57,OUT018,1982.2526849797935
DRK59,OUT019,575.6953018321148
FDB10,OUT027,6255.950555614059
FDQ25,OUT046,2893.5198326334357
FDY26,OUT017,3776.1915073462856
FDG28,OUT049,3957.2719211084523
FDM14,OUT049,1638.2711772684142
NCH29,OUT049,1574.3429538593418
FDD48,OUT049,1971.0431197619314
FDC17,OUT045,3762.3639494617346
DRH49,OUT027,2298.4503354510675
FDN44,OUT018,2463.1501164528418
FDC29,OUT045,1956.740776786398
DRK01,OUT019,237.175845542282
FDD48,OUT017,1967.709384641733
FDB59,OUT013,3063.942515836481
FDY45,OUT010,585.7084657781164
FDX60,OUT035,1293.1606673567019
FDT09,OUT010,274.6149833604851
DRB24,OUT018,2354.2064595872553
FDL13,OUT035,3881.0041971600695
FDN16,OUT035,1626.7288623716986
FDK57,OUT013,2017.7019607704967
FDO22,OUT027,2170.3102017829783
FDC57,OUT010,510.79527549514177
FDZ13,OUT027,1289.2177515577084
FDW27,OUT013,2437.3709517636817
FDX10,OUT049,606.2700166665078
FDY08,OUT018,1923.9293680726084
FDA49,OUT017,1349.6485776767838
FDC32,OUT018,1478.7751964944002
FDO04,OUT035,860.3900475802872
NCZ54,OUT013,2532.5780312255856
FDY40,OUT045,751.8677314446845
FDW36,OUT045,1628.6765180452226
FDE11,OUT017,3115.041987963503
DRE37,OUT045,3063.1688108240282
NCK19,OUT017,3125.8505174288443
FDT19,OUT035,2861.200668290315
FDE56,OUT045,945.9281400781427
FDZ57,OUT010,272.16006159037136
FDB35,OUT035,1462.7841207195518
FDF09,OUT010,92.62838615871215
FDO34,OUT046,2785.904807813831
FDA55,OUT046,3798.664219528409
NCM18,OUT035,962.0980072060931
FDJ20,OUT019,299.8077988399153
DRQ35,OUT019,297.3318821953925
FDG02,OUT013,3098.510809340071
NCU29,OUT018,2359.181165035539
FDL27,OUT027,1721.6868695707456
NCA54,OUT035,2947.510356336824
FDJ32,OUT035,983.9513719122889
FDB21,OUT019,587.1291645524235
FDR46,OUT035,2551.7180319973863
FDZ32,OUT046,1628.8586039675656
DRF36,OUT017,3113.092138850872
NCU54,OUT017,3719.6375413630262
NCI31,OUT017,606.4389370042973
DRA59,OUT035,3152.696186525771
NCC55,OUT045,605.3375319806596
FDE44,OUT018,735.9484685343497
NCN26,OUT018,1854.3784245669576
FDC11,OUT049,1356.7479621978002
FDV24,OUT035,2508.2240438438794
FDR40,OUT019,196.81808593006318
NCQ17,OUT049,2537.134003143539
FDC46,OUT045,3046.8903650499346
NCM18,OUT046,1052.1882547707
FDK16,OUT046,1549.3615812865244
FDI28,OUT017,1296.8242499010685
FDS11,OUT018,3354.395653165845
DRD13,OUT046,1043.3035725515747
FDL36,OUT035,1362.707703684253
FDI27,OUT013,754.7346023650535
FDJ53,OUT019,292.73455029315835
FDS44,OUT045,3927.402376863719
FDE28,OUT046,3755.2361643970053
FDQ33,OUT018,2394.7580295596545
FDB37,OUT017,3945.902542470222
FDQ31,OUT045,1355.926378107107
NCQ05,OUT046,2497.4573393908763
FDE10,OUT013,2027.6067028410127
FDF38,OUT017,618.3760032395032
FDE50,OUT019,501.84529005477435
DRG37,OUT010,369.5720592828324
NCH06,OUT049,3928.301304805718
FDY14,OUT045,4203.055540126383
FDO27,OUT017,1522.5587760012786
FDQ19,OUT049,3920.100799301828
FDZ26,OUT019,589.459120556519
FDN51,OUT013,4173.295612983272
FDK20,OUT035,2063.426870784
FDD40,OUT018,2933.185097951082
DRI25,OUT018,873.1436021194868
FDH56,OUT017,1945.2193989799346
FDI36,OUT027,5482.82742119306
DRH11,OUT018,870.916236954476
NCV18,OUT017,1343.383803188573
DRI01,OUT049,2897.351835206825
DRE48,OUT049,3153.355039395829
FDS51,OUT035,937.1649398041591
FDM38,OUT017,761.71062418261
FDB60,OUT027,5497.292649517065
FDY58,OUT035,3869.1424284173277
FDY22,OUT045,2219.13811300474
FDF11,OUT027,6329.616742274122
FDZ51,OUT035,1552.8148316328634
FDQ45,OUT017,3122.844162927348
FDF17,OUT035,3106.532553324509
NCF31,OUT027,3893.4873219234605
FDA37,OUT013,2019.2655517522621
FDO51,OUT046,635.0566884407514
FDF34,OUT013,3071.5128344571385
FDD57,OUT018,1516.4055972060069
FDO37,OUT046,3822.14336851082
FDR49,OUT049,754.7346023650535
FDS39,OUT049,2113.723452512234
FDI48,OUT027,1469.7661648364347
DRM35,OUT049,3000.6247423904947
FDV57,OUT035,3096.6946933581926
FDZ55,OUT013,2526.9267110306587
FDI28,OUT035,1290.7962089603443
FDS21,OUT045,1044.8105705333421
FDT34,OUT013,1630.8062596410898
DRI25,OUT035,862.766667262411
FDT47,OUT010,209.78555498807674
DRH39,OUT045,1170.338300222909
NCD54,OUT045,2520.362283942482
FDU16,OUT027,2431.973145824768
NCW29,OUT045,2056.095674641199
FDV25,OUT027,5587.5809231683925
FDM56,OUT035,1642.6183424997546
FDZ04,OUT027,1721.6868695707456
FDG59,OUT019,92.62838615871215
FDI56,OUT045,1368.0253870376557
FDS33,OUT035,1367.4464918164895
FDC23,OUT049,2886.800916760108
FDT11,OUT049,3152.76091581542
FDG17,OUT045,3934.6421361427697
FDZ44,OUT045,1959.0970427316406
FDJ52,OUT013,2523.6997929001004
DRI23,OUT046,2547.6040641412997
DRE15,OUT010,178.9381501529138
NCF07,OUT013,1626.9310080486187
NCR29,OUT049,859.9429162042419
FDE44,OUT019,97.84326896681425
FDT23,OUT035,1307.950013175421
NCG06,OUT017,4167.993924613567
NCU41,OUT010,489.97170819975895
FDH46,OUT017,1626.9310080486187
FDV31,OUT013,2898.1655828079224
NCT41,OUT027,3988.4343242606824
FDE22,OUT027,4113.344406741799
FDC26,OUT045,1642.4749870151554
DRF51,OUT017,609.8463039425086
NCY53,OUT019,287.7587903924378
FDY21,OUT017,3102.6846149769144
FDL27,OUT013,1028.6414366313404
FDZ34,OUT049,3151.0891481804497
NCF43,OUT010,334.0801334538511
FDC21,OUT035,1640.1987731873605
FDL26,OUT013,2490.2487762867986
FDT25,OUT010,269.07744709064747
NCR30,OUT046,1158.7361826745787
DRL23,OUT019,250.10524125109998
NCR05,OUT049,3110.582342483712
NCE19,OUT018,868.1139786095073
FDY07,OUT035,646.3790739737985
FDB10,OUT017,3893.5550568352296
FDP57,OUT013,1623.0170260184036
FDU48,OUT019,299.64511896447294
FDH48,OUT035,1347.327395800849
FDO33,OUT035,1949.7741520454392
NCU29,OUT045,2491.281616619934
FDW35,OUT046,631.5803860452131
FDH05,OUT010,603.4961879222884
FDP26,OUT049,1626.9310080486187
DRG27,OUT035,624.136810270752
FDQ33,OUT046,2515.1476798265458
FDH20,OUT010,214.35204688322472
FDV14,OUT046,1359.2544533379132
DRD01,OUT046,861.4265727923855
NCI17,OUT049,1543.7577472797047
FDF39,OUT010,588.106261390992
FDX37,OUT046,1619.2367954199947
NCX17,OUT035,3803.3919338907617
FDN03,OUT013,4089.6158432124794
NCS41,OUT010,453.80910599979865
FDH34,OUT045,3086.359274573717
NCX53,OUT018,2009.92420668443
FDY31,OUT046,2466.7487088138164
FDD20,OUT017,2062.0772610784893
FDE51,OUT045,746.3266929120239
FDV27,OUT046,1352.4731277607673
FDF16,OUT035,2508.1527595410803
FDZ02,OUT049,1541.1292209499743
NCK05,OUT045,1026.34716721492
FDM12,OUT027,5164.809210425828
NCA05,OUT018,2391.3171975602336
FDX33,OUT045,2544.9529313058006
FDM25,OUT049,2937.8508424373904
FDE41,OUT018,1359.2174129301013
FDW14,OUT045,1362.0316370383725
NCD30,OUT046,1534.1454400394477
FDB23,OUT010,595.2701351904924
FDF45,OUT046,923.4048270350994
FDW20,OUT017,2059.730826469559
FDF47,OUT045,3721.36979006689
NCR05,OUT019,539.2028832206776
DRB01,OUT046,3137.476240416101
FDE36,OUT013,2508.608472945494
FDU56,OUT049,3127.2288938571546
FDB23,OUT049,3773.8469715468095
FDN48,OUT049,1379.2215937432118
FDS43,OUT013,3102.610562720494
NCN05,OUT013,3106.328900647486
NCL53,OUT049,2889.9990993839565
FDL56,OUT046,1350.3151720433775
FDH17,OUT018,1518.639567505939
FDP37,OUT046,2033.042870602109
FDG09,OUT019,506.69964037113465
FDA55,OUT045,3828.357480081878
FDX31,OUT049,3836.2736581110007
FDJ41,OUT045,4180.50348713558
DRC24,OUT045,2534.9734667110215
FDQ21,OUT035,2063.426870784
NCT54,OUT045,1481.6280613493602
FDH08,OUT049,3847.882439403691
FDY38,OUT018,3376.663499643184
DRM11,OUT010,591.0568835324261
FDG32,OUT049,3662.047759894667
NCH18,OUT046,3921.367598498335
FDI20,OUT035,3770.4002226184007
FDA33,OUT018,2353.8407129592747
FDN45,OUT013,3681.94771295979
FDT45,OUT010,162.31652547983174
FDR32,OUT035,3807.64580507411
FDA48,OUT017,3756.1900586702513
FDN23,OUT017,2485.6654480141465
NCR18,OUT035,636.9018957167522
FDD45,OUT046,1480.1024069219673
FDI22,OUT018,3240.7997934352193
FDT09,OUT013,2069.985725514444
DRC24,OUT027,3988.4343242606824
FDT39,OUT046,2480.030446788043
FDX28,OUT045,1564.4901490723632
FDA50,OUT018,1494.402788401357
FDT33,OUT027,4342.266863179785
FDQ60,OUT049,2013.87700703603
NCM19,OUT018,1688.394639015495
FDF40,OUT046,4000.8346778442087
NCI30,OUT035,3928.4307243693274
FDK34,OUT049,3925.216703678385
FDA38,OUT027,6329.616742274122
FDT02,OUT045,605.3375319806596
FDC11,OUT017,1356.019035460187
FDD08,OUT046,620.6060797517944
NCS29,OUT046,4165.70142659339
DRI03,OUT010,427.0246112665435
FDK48,OUT035,1119.7729189190768
FDM52,OUT049,2516.0257532087994
FDP49,OUT035,866.4821615816477
DRA24,OUT046,2576.4563469527498
NCJ43,OUT049,2920.5946840668907
FDE11,OUT045,3052.027101417029
FDP01,OUT049,2518.4194504009633
FDQ59,OUT018,1354.7480834204928
FDA43,OUT019,491.8043159453667
FDL14,OUT017,2493.1197654121606
FDV50,OUT010,275.0418783666127
FDT01,OUT027,5535.921167700956
NCC42,OUT035,2058.4581562683625
FDO28,OUT046,1982.8408114370284
FDD32,OUT019,192.86589812643086
FDV45,OUT035,3094.2387123551925
NCW17,OUT019,300.8720243847406
NCJ17,OUT027,2464.3722631448936
NCF18,OUT049,3065.644771550559
FDP01,OUT045,2523.782433627099
FDH24,OUT045,2551.177069934348
FDI38,OUT027,5523.816885204578
FDX03,OUT035,658.828170566924
FDY28,OUT046,3602.8149544610183
FDN34,OUT018,2772.085786999573
FDJ02,OUT045,2528.252642606827
FDW40,OUT019,302.5704767582909
FDX03,OUT017,636.9018957167522
FDE17,OUT027,3901.9180232857802
FDT58,OUT046,2676.9494473990826
FDI38,OUT013,3637.1629027171466
FDW22,OUT035,3836.3855852104357
FDS15,OUT027,2805.16089592888
NCX06,OUT013,3073.887388343662
DRK47,OUT035,3860.3887726327794
FDC23,OUT027,4892.665194699687
FDM56,OUT010,235.86788388298618
FDP21,OUT046,3134.270574923441
FDP58,OUT046,3636.4544301026444
FDA27,OUT019,579.3121075675543
FDK41,OUT019,217.26316949201703
NCH42,OUT046,3821.329184012517
FDG29,OUT045,635.1658752045803
FDW15,OUT018,2393.9533556598103
FDD28,OUT018,885.0852185658918
FDQ37,OUT049,3063.806013893144
FDC23,OUT035,2905.394949685398
FDV13,OUT035,1362.707703684253
FDK33,OUT046,3701.4181007546426
FDO33,OUT013,1929.295253994414
FDN21,OUT017,2572.688198943583
NCW06,OUT027,5460.801029444409
FDI38,OUT035,3670.934482729618
FDC21,OUT027,2572.2930366547544
NCS05,OUT046,2072.768816951054
NCN53,OUT049,606.2700166665078
FDV40,OUT010,175.38513290926429
FDG60,OUT017,3869.903684561112
NCY30,OUT027,5077.643380123871
FDM40,OUT045,2073.5436631243892
NCO30,OUT046,3035.8923872008436
FDK10,OUT046,3090.044993682258
FDM36,OUT045,2839.328420826202
FDN10,OUT013,1958.2644733748277
FDM46,OUT018,1449.2431930929833
FDX50,OUT049,1745.5198246170464
FDP33,OUT045,4018.2575366347696
FDO12,OUT045,3025.042559472486
FDC28,OUT013,1723.498787826643
FDO31,OUT045,1307.1547066956625
FDX45,OUT035,2557.554146117445
FDV21,OUT049,2025.4591277865181
FDH04,OUT049,1375.372629492148
NCG54,OUT013,2736.9196797117543
FDO13,OUT046,2542.9187667184206
FDA09,OUT027,4927.887786553659
FDC38,OUT017,2036.6569906549453
NCO42,OUT046,2500.827377953349
FDL45,OUT049,2045.736290391209
NCK31,OUT013,787.1537973586513
FDM39,OUT017,2965.605388998336
FDC22,OUT010,499.05281462570986
FDF46,OUT046,1944.6445752757566
FDQ37,OUT045,2991.043421934424
FDH41,OUT010,554.4470734622507
FDQ04,OUT046,622.0594972614106
NCQ02,OUT027,5095.587886328562
FDJ57,OUT027,5080.088355946187
NCE07,OUT049,2101.8015125687875
FDE56,OUT013,916.8821838175016
FDI20,OUT049,3741.2550718500297
FDK36,OUT018,738.8153394547188
FDP08,OUT027,5515.937676254904
FDF44,OUT017,2031.5274138852628
NCU53,OUT017,2669.5435849160654
FDF47,OUT035,3730.8154138721984
FDS55,OUT010,349.4164041896004
FDZ52,OUT010,240.85681118959457
FDL04,OUT018,1603.525108313764
NCM26,OUT035,2551.5653727626095
FDX43,OUT049,2765.472296770068
FDP52,OUT049,3801.225542524626
DRK49,OUT045,626.914502232601
FDE38,OUT013,2510.958672637117
DRF13,OUT035,2533.9271411054287
FDK41,OUT010,193.58363788124825
FDJ04,OUT027,3181.4938190381818
FDZ44,OUT018,1859.5585629474404
FDS11,OUT013,3791.162433205885
FDA55,OUT049,3816.7407496887713
NCW53,OUT046,3024.3559937475766
FDB49,OUT027,2547.744830599632
FDD23,OUT017,3130.752344704545
NCV42,OUT045,1731.7734163696566
NCZ29,OUT018,1910.3153208827543
FDQ26,OUT013,858.1106681379352
FDV08,OUT017,621.1270125755624
FDC53,OUT049,1583.9575413701107
FDV58,OUT010,512.234033566847
NCP02,OUT019,167.68620543724253
DRI37,OUT045,864.4236118135464
FDQ12,OUT049,3854.195824406721
FDE33,OUT046,1285.8232519390958
FDX27,OUT045,1518.5614517573847
FDM22,OUT017,768.5653041581525
NCH30,OUT019,289.57453517662066
FDC04,OUT017,3966.889015542834
FDO38,OUT046,1285.648088150267
FDV52,OUT027,3164.293166323246
FDB32,OUT013,1502.5766425838435
FDV43,OUT018,734.0450422104202
FDI24,OUT018,2819.1196979723227
FDR40,OUT017,1330.7733254241286
FDW02,OUT049,2044.9232551208736
FDE44,OUT049,751.8677314446845
FDL38,OUT046,1359.2544533379132
NCT54,OUT010,211.2979173757767
DRJ39,OUT010,586.6232653364157
FDW55,OUT049,4083.034633834797
DRF13,OUT019,346.6624340416793
NCW17,OUT049,2073.4263510311184
FDP13,OUT035,621.1270125755624
FDS08,OUT018,2762.2133324955835
NCP17,OUT035,982.7131792798681
NCO53,OUT035,3097.3469159037677
FDH19,OUT045,2797.3981788008923
FDJ04,OUT017,2006.2515198847107
FDG10,OUT049,859.9429162042419
FDA40,OUT010,194.93379102811673
FDI53,OUT045,2545.93591635619
FDU09,OUT010,163.57751915637579
FDK60,OUT045,1562.7059086380154
FDR43,OUT017,606.4389370042973
FDW22,OUT017,3803.7413774189376
DRP47,OUT010,598.1252831955218
DRG48,OUT010,365.1935908470836
FDA14,OUT035,2551.7180319973863
FDU49,OUT013,1353.2003410498398
FDK28,OUT045,4132.924152331083
FDT19,OUT046,2852.34393701292
NCQ42,OUT045,2037.6773980522223
FDD03,OUT045,3823.3728627033183
NCM53,OUT013,1630.8762801786838
NCX53,OUT045,2113.1697352802385
FDV14,OUT027,2385.045038274365
NCZ54,OUT017,2580.9952531173294
FDB39,OUT013,853.6299725286309
DRC24,OUT046,2522.8922445450585
FDY36,OUT013,1147.4674508300254
FDN01,OUT035,2948.694267707295
DRH25,OUT046,826.7528321732971
FDV08,OUT046,635.0566884407514
NCP53,OUT049,3921.357546063926
FDU52,OUT010,374.8221225017821
NCI42,OUT045,3471.9955513597774
FDZ14,OUT035,2026.2319690328916
FDF11,OUT046,3937.5660374674717
FDQ13,OUT018,1353.2777158782455
FDO32,OUT010,95.42136516993081
DRJ37,OUT018,2364.425115427075
FDY43,OUT046,2718.5294149419997
NCT41,OUT017,2536.1504993704025
NCV17,OUT045,2066.622151608731
FDM04,OUT027,1486.858827550486
DRB48,OUT018,600.1272379291834
FDM24,OUT013,2438.3294612942686
FDT37,OUT049,4102.840067165183
NCO05,OUT010,207.03843213279072
FDL13,OUT046,3852.257282139346
FDL15,OUT017,2527.2668127086854
FDB11,OUT018,3353.939995857805
FDL14,OUT019,368.71087980923033
FDY10,OUT019,288.15156839735823
FDJ40,OUT049,1740.34548033294
NCW18,OUT046,3879.2092342090486
NCY06,OUT013,2032.7362796106952
DRE13,OUT018,1358.5065924471241
FDA26,OUT045,3722.374366225687
NCE19,OUT010,148.0848320957209
FDE33,OUT035,1299.0270033226852
DRL59,OUT027,1486.858827550486
FDY07,OUT046,747.999301895517
FDF57,OUT018,2787.507075052166
FDM58,OUT035,1719.998886108789
FDP26,OUT027,2551.1943432191124
FDY32,OUT046,2543.203944748668
FDD51,OUT010,97.84326896681425
FDU22,OUT018,1866.7960425032888
FDZ49,OUT018,3321.9987296309414
NCI42,OUT017,3641.6582026036485
FDT04,OUT027,1123.2004689565574
NCU41,OUT045,2969.994784610843
FDS56,OUT045,4175.360714422325
NCN42,OUT017,2524.826215102641
FDK34,OUT046,3920.732118842818
FDB03,OUT017,3882.1824987682485
DRJ25,OUT035,753.5988114446844
FDT25,OUT027,3283.971960367065
FDN20,OUT013,2724.8466487187
FDP09,OUT013,3657.6341403596507
FDM20,OUT019,576.9204415419805
NCG55,OUT046,1962.1870122070118
NCP14,OUT045,1624.8012664527516
NCH06,OUT046,3864.993343846257
FDV52,OUT013,1950.944349971046
NCL07,OUT035,623.9047045374114
DRJ11,OUT027,5518.523992639519
DRO59,OUT013,1155.9162290759361
FDW15,OUT010,354.90222983457267
NCQ30,OUT035,2047.7708170467845
NCN54,OUT019,185.37633868555722
FDY01,OUT027,3164.293166323246
FDX39,OUT035,3736.707076677782
FDH53,OUT027,2298.4503354510675
FDA57,OUT035,627.0454249601327
NCC07,OUT010,233.07293987231944
FDU28,OUT013,3033.6700243579917
FDK36,OUT010,98.49309337983806
FDR36,OUT018,611.3666664827343
NCQ17,OUT035,2535.0158904474756
FDS28,OUT019,167.18701389483758
FDE08,OUT045,2520.883454018204
FDU22,OUT046,2010.9785509206256
FDG41,OUT045,1642.4749870151554
FDO31,OUT010,178.87409727747388
FDM21,OUT019,586.2072973328684
FDU40,OUT017,3043.834211231102
FDV36,OUT018,1939.4535409951918
FDT10,OUT027,1595.9946022125996
FDX38,OUT045,754.7346023650535
NCU30,OUT027,4182.555526533078
NCV06,OUT049,3119.6006450852
FDT16,OUT035,4196.296033729592
NCP41,OUT027,2564.919969481483
FDZ56,OUT017,2797.860558614673
FDC22,OUT035,3141.457802681125
FDU10,OUT035,616.5790352438268
FDS46,OUT045,1957.2775257212159
FDO08,OUT049,2616.358329979323
NCV42,OUT018,1625.2293015668747
FDP33,OUT035,4031.7615206242485
FDJ12,OUT046,3502.435135951105
FDH04,OUT045,1368.0253870376557
NCU54,OUT013,3646.028652371316
FDO36,OUT010,441.4406882506805
FDT37,OUT027,6341.523895094322
FDD14,OUT010,480.8152873162985
FDA16,OUT013,3726.0066907665578
NCS42,OUT019,237.40591013645562
FDP10,OUT019,246.5330479586279
FDQ28,OUT049,2524.740514245277
FDK57,OUT010,269.4385026466214
FDK02,OUT013,1960.9028600502547
FDW47,OUT018,1913.418762248363
NCC42,OUT018,1932.0306691864687
FDQ37,OUT018,2941.0604200271205
FDL40,OUT046,1519.1655389258588
DRE13,OUT010,201.67715458249603
FDQ34,OUT027,2643.0246220135873
NCB54,OUT046,2039.8868102792362
FDS48,OUT049,2516.751418140053
FDO15,OUT045,1078.2199020416465
NCT30,OUT013,751.0896733372211
FDU49,OUT027,2369.118764123058
FDE21,OUT046,1985.665315153601
FDS49,OUT019,190.57903184032108
FDT38,OUT027,2424.583836189158
FDZ01,OUT045,1626.9310080486187
FDC41,OUT035,1195.5529463673786
DRG13,OUT010,399.07266524662197
NCZ42,OUT018,3385.538156905035
NCM07,OUT045,1350.5244672959673
NCV17,OUT018,1953.629151084326
DRK39,OUT035,1338.6852189493031
FDS37,OUT018,1838.454661331457
FDV12,OUT019,237.40971050052318
NCG19,OUT018,3382.152059988904
FDS51,OUT013,977.1166764631464
NCO14,OUT046,635.0566884407514
FDC38,OUT046,2044.7554570847396
FDN15,OUT046,2088.5597567387395
NCH42,OUT013,3806.971109619708
FDQ22,OUT046,610.6985041651508
FDC05,OUT013,3096.827218854112
FDZ31,OUT013,3116.3750142036356
DRJ23,OUT049,3059.2059676518575
FDC52,OUT035,2531.800468686128
DRD12,OUT010,200.34608224484558
FDV55,OUT017,2524.8779985787023
FDD32,OUT046,1315.208880179327
FDR01,OUT049,3313.4874539173256
FDY08,OUT019,301.65148740285883
FDQ45,OUT045,3062.309393463916
DRN11,OUT027,3802.473694346985
NCS05,OUT018,1951.1359358346517
FDY32,OUT035,2576.3355641233725
NCD31,OUT045,2632.0239630067804
NCE06,OUT049,2541.3962897364236
NCP14,OUT046,1626.7288623716986
NCF18,OUT019,488.739961015734
FDF14,OUT018,2356.07844682717
FDB22,OUT017,2490.6924000031663
NCH54,OUT049,2573.0848981261047
FDU27,OUT035,751.8677314446845
FDS58,OUT027,4117.679758413555
NCU29,OUT035,2519.637687167642
FDJ57,OUT013,3118.6553395397113
FDL56,OUT049,1348.5294531733564
FDH60,OUT035,3034.626873044295
FDN24,OUT018,862.8021675382292
FDD02,OUT017,2054.211223588855
FDP15,OUT017,4120.9168958540995
FDB28,OUT027,5532.837523909588
DRC49,OUT045,2479.851524126051
NCG30,OUT018,1903.7220125924805
FDJ14,OUT049,1289.669744759316
FDL52,OUT045,605.3375319806596
NCG19,OUT027,6262.896666279172
NCN41,OUT035,2033.1926545070355
FDW22,OUT013,3782.9481708779635
FDI02,OUT013,1744.0778232875662
FDV51,OUT045,2604.3652378573192
FDV48,OUT046,1297.53186882261
NCL17,OUT019,302.7986533182345
FDP46,OUT045,1360.780107765306
FDU10,OUT045,605.3375319806596
FDT37,OUT010,587.9512551802899
FDI27,OUT035,754.7346023650535
FDN51,OUT046,4158.549529494026
FDW07,OUT035,1353.7684223897172
FDN45,OUT049,3705.0887036306685
DRN37,OUT027,4315.2935465210585
DRF48,OUT049,3141.335745181866
FDP38,OUT019,150.3521625223558
NCX18,OUT027,5499.08795058272
FDK45,OUT018,1851.6571738376856
FDZ37,OUT049,1349.3923988255626
FDS50,OUT018,3347.457317579521
NCR54,OUT018,2970.0891755861917
NCS17,OUT035,1507.0412425583108
FDV31,OUT046,2913.48490239853
DRE27,OUT017,1540.2187594005145
FDN60,OUT013,2528.1043949895056
FDK26,OUT013,3113.501982782414
FDX37,OUT018,1596.6037864913603
FDW31,OUT046,3095.63456209771
FDX26,OUT018,3008.2909811292216
DRL49,OUT019,303.5793369485295
FDU49,OUT017,1349.6485776767838
FDY58,OUT046,3828.45675351385
FDN03,OUT045,4087.5363297585013
NCV06,OUT010,483.33801858635815
FDH53,OUT045,1332.40741851898
FDG31,OUT018,1067.007921292387
NCC06,OUT045,2060.7876926083477
FDS13,OUT049,4075.7478047432905
FDP16,OUT035,3969.9562844663164
FDA35,OUT013,2027.093816649382
DRP47,OUT018,3626.9250691979014
FDY28,OUT010,554.6405897666062
FDY20,OUT035,1372.8280391561857
NCH30,OUT017,1745.5198246170464
NCR29,OUT019,166.92694909192232
NCP05,OUT013,2477.9482958971403
NCF30,OUT019,301.9874625649378
FDA08,OUT035,2652.303467956731
FDN51,OUT027,6329.616742274122
FDH12,OUT046,1630.6041139641695
FDY39,OUT017,3129.909058225481
NCO53,OUT045,3044.74291557659
FDB40,OUT046,2523.595719244349
FDH02,OUT049,1364.572136691316
FDY11,OUT027,1721.6868695707456
FDQ09,OUT019,288.9860598731878
FDP16,OUT013,3956.615710873389
NCF55,OUT018,580.9037077702797
FDY09,OUT027,4681.9570406835755
FDY39,OUT045,3066.8941716790087
NCU53,OUT049,2545.3839245471036
NCT41,OUT049,2520.5709947171176
FDJ45,OUT046,609.0477086283569
FDR28,OUT013,2580.10377033781
FDN08,OUT013,1971.1984197211887
FDJ07,OUT049,1972.4539213415978
FDZ09,OUT027,4059.1753121763236
FDQ14,OUT017,2486.6197350578605
FDY12,OUT027,1295.9635759653006
FDK57,OUT046,2026.349702850661
FDD20,OUT049,2060.7686584430207
FDS36,OUT018,1684.2973151815906
FDI40,OUT049,1624.8012664527516
FDJ40,OUT045,1736.691666365511
FDE08,OUT013,2477.022104302737
DRK01,OUT013,1535.552013749127
FDC58,OUT049,635.0566884407514
FDE50,OUT046,3046.987440636136
FDX48,OUT035,2559.238300848097
DRM35,OUT018,2812.9658567189563
FDG41,OUT013,1636.141435672547
FDB52,OUT046,4083.060792262283
FDV19,OUT045,2584.064560844837
DRG48,OUT017,2482.939377918884
FDI26,OUT013,3015.4912288484525
FDU11,OUT019,300.448890886486
FDF59,OUT019,299.8166875887307
FDR07,OUT049,1545.6497449332296
NCE06,OUT017,2543.13783161743
FDE10,OUT046,2036.254444921177
NCO55,OUT046,1643.2153592025873
FDZ13,OUT013,764.0644033537354
FDT50,OUT017,1550.8872357139167
FDH12,OUT010,216.98360881700177
FDD21,OUT045,1969.7787333951544
NCM05,OUT013,4149.984033321515
FDK04,OUT013,876.0952101955496
FDN33,OUT017,1542.452729700447
NCM18,OUT010,166.26417379741227
DRC25,OUT049,1350.0483068332614
FDT47,OUT017,1547.210997626044
FDD45,OUT027,2603.1835002056478
NCD07,OUT018,1815.076152046228
NCY54,OUT010,417.96857752335404
FDL12,OUT049,934.7552663746402
FDL02,OUT017,1623.0170260184036
FDC60,OUT035,1372.2871087995147
FDR37,OUT017,3064.642469517613
FDY16,OUT017,3040.0025286706923
FDU26,OUT045,2016.7043002831188
FDN24,OUT013,821.0330420936689
FDH44,OUT013,2474.6229290569718
FDE23,OUT010,92.62838615871215
FDW60,OUT017,2892.489123952458
FDQ55,OUT049,1986.9371318146636
FDV32,OUT027,1689.3885972406592
FDV03,OUT010,352.7091180535483
FDY14,OUT010,586.790985263259
NCL55,OUT027,6255.950555614059
DRF25,OUT017,620.1070832395033
FDX03,OUT046,659.7606552527723
FDF40,OUT045,3946.613614275869
FDX24,OUT010,207.9096967338316
FDA25,OUT049,1623.0170260184036
FDH21,OUT018,2423.5235335082994
FDB47,OUT010,549.2698730177312
FDT34,OUT019,246.5330479586279
FDS39,OUT010,276.82424422609654
NCU05,OUT046,1296.9519181631724
FDE02,OUT049,1465.4947708186983
FDL25,OUT035,1409.8232068401153
FDC50,OUT049,1476.3905705686725
FDZ32,OUT049,1630.8062596410898
FDV14,OUT045,1351.4342965468052
FDR07,OUT045,1549.1029952795693
FDB26,OUT049,817.8291707007583
NCR50,OUT045,2525.4510042751785
FDP01,OUT018,2388.445317822394
FDH57,OUT045,2050.9977976598257
FDM60,OUT027,1123.2004689565574
FDA45,OUT017,2862.571944919726
FDU55,OUT017,4199.893746110044
FDH40,OUT035,1333.804398073311
FDG40,OUT019,92.62838615871215
FDT12,OUT049,3802.2596713933385
DRL59,OUT045,824.7095667653598
FDT47,OUT018,1555.8001431634348
FDI60,OUT017,1044.1206954083111
DRF51,OUT027,1123.2004689565574
NCK31,OUT049,761.71062418261
FDB08,OUT045,2558.3586138297896
FDM44,OUT035,1628.8586039675656
