Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_KNN
DRL47,OUT017,1881.670644
DRK01,OUT046,1379.3511760000004
FDC22,OUT019,2894.1260720000005
FDG44,OUT013,760.77637
FDW04,OUT035,1852.3754440000005
FDK09,OUT049,3793.7550319999996
NCN43,OUT035,1854.1930779999998
FDG04,OUT049,3077.553972
FDH32,OUT010,1785.1163279999998
DRI47,OUT017,2608.4645819999996
DRE15,OUT013,1244.2670139999998
FDY11,OUT035,1010.9440619999998
FDO60,OUT049,645.7194719999999
FDQ20,OUT018,610.192384
FDO57,OUT027,2815.721464
FDT14,OUT019,1673.05553
FDA57,OUT049,568.6531219999999
DRN35,OUT017,565.6903120000001
FDJ03,OUT046,752.6269780000001
FDX28,OUT017,1617.874026
DRE25,OUT045,1540.741096
FDR09,OUT046,3996.2248120000004
FDB23,OUT035,3610.220604
FDO08,OUT045,2612.9853639999997
FDQ23,OUT049,1591.368528
FDW04,OUT013,1905.9723440000002
DRK13,OUT010,3234.5962179999997
NCL17,OUT027,2226.5350700000004
FDY21,OUT035,3103.420302
FDJ38,OUT027,3357.1766559999996
FDA37,OUT019,1927.52429
FDV43,OUT013,682.917718
FDL36,OUT046,1365.15632
FDD53,OUT045,596.084082
FDZ19,OUT010,2586.126992
FDV21,OUT045,2133.043434
NCL54,OUT018,3173.4491460000004
DRI47,OUT027,2435.815984
DRG03,OUT049,2454.87118
FDG21,OUT013,2341.0859600000003
FDW03,OUT018,1677.7361039999998
NCI55,OUT046,2003.0593
DRC36,OUT019,2660.190584
FDH22,OUT017,1922.2511539999998
FDV20,OUT045,1944.33574
NCU41,OUT027,3200.720314
FDN46,OUT027,1657.382598
FDK50,OUT045,2404.30367
NCA05,OUT027,2600.3617959999997
DRH01,OUT018,2568.8228499999996
FDT08,OUT018,2438.019782
FDM08,OUT018,3692.333717999999
FDZ07,OUT035,911.0873780000001
FDS22,OUT017,678.843022
FDV35,OUT027,2717.103168
FDI28,OUT010,1238.7675060000001
FDW58,OUT027,1766.0078680000004
FDT52,OUT045,3822.8904400000006
FDY34,OUT046,2401.314228
FDR10,OUT046,2573.5233980000003
FDK57,OUT017,2091.2378519999997
FDR02,OUT027,1865.4051499999998
FDX49,OUT046,3463.578154
FDQ20,OUT046,634.527374
DRK23,OUT045,3968.434319999999
NCW06,OUT046,2656.8682419999996
FDR31,OUT017,2336.12575
NCE43,OUT013,2907.868184
DRO59,OUT027,1229.99892
FDN09,OUT049,4025.3202719999995
FDR11,OUT046,2216.121958
FDO57,OUT013,2379.7356499999996
NCX18,OUT017,3346.963284
FDB05,OUT018,3738.2339699999993
FDQ08,OUT018,983.6529200000001
NCG43,OUT035,1286.778344
FDJ56,OUT013,1661.9166960000002
FDA13,OUT010,549.4780820000001
FDO56,OUT017,1748.543934
FDB37,OUT018,3611.3058579999993
FDZ02,OUT018,1368.964696
FDQ24,OUT046,3956.0371239999995
FDM16,OUT013,1256.744106
FDU35,OUT049,1497.4507800000001
FDT35,OUT035,2583.177498
NCX30,OUT049,3854.6158100000007
FDG04,OUT017,3358.568178
FDI12,OUT035,1311.69258
FDE35,OUT035,835.1129400000001
NCP14,OUT027,1598.6257479999997
NCY53,OUT045,1568.3584799999999
FDP49,OUT017,761.382248
FDQ04,OUT017,630.918738
FDM39,OUT035,2699.592628
FDO58,OUT019,2404.6765179999998
FDC56,OUT017,1851.3700859999997
NCQ54,OUT046,2458.16689
FDV10,OUT027,658.363014
NCK17,OUT046,634.7337719999999
NCF55,OUT027,624.5403739999999
FDV33,OUT013,4006.6379240000006
NCH29,OUT019,1673.867806
FDA37,OUT027,2279.772438
FDH46,OUT018,1659.952586
FDS25,OUT035,1724.681662
FDH04,OUT027,1669.786452
FDX52,OUT046,3024.1235220000003
NCD42,OUT017,555.996264
FDW47,OUT017,2188.7242880000003
FDL25,OUT027,1898.3223020000003
NCJ06,OUT010,1897.2503640000002
FDY09,OUT013,2927.682392
FDS40,OUT046,531.528114
FDH41,OUT017,3095.444018
FDG38,OUT035,1344.969264
FDU03,OUT027,3769.646414
FDV20,OUT046,1940.7004719999998
DRB13,OUT045,3006.7661160000007
NCQ30,OUT013,1824.431818
NCH06,OUT013,3903.2724739999994
FDU50,OUT018,1678.3419820000001
NCO42,OUT019,2244.8712020000003
FDW09,OUT018,1252.5162759999998
FDH04,OUT013,1318.4837400000001
FDC21,OUT045,1736.5062699999999
FDL21,OUT049,579.64548
FDM46,OUT010,1365.8487519999999
FDT22,OUT019,977.1946600000001
FDB28,OUT035,2712.1030100000007
FDI12,OUT018,1466.6708460000002
FDA28,OUT045,2025.370258
FDF59,OUT013,2097.0369699999997
FDM45,OUT027,2103.4353079999996
FDQ56,OUT017,1386.9412960000002
FDR46,OUT049,2320.9055620000004
FDT01,OUT013,3257.766058
FDD16,OUT027,1255.385874
NCU30,OUT010,2356.226252
FDM40,OUT010,2109.5873
FDI56,OUT035,1415.0313980000003
NCS30,OUT013,1910.5131
FDU08,OUT017,1499.2484399999998
FDX51,OUT027,3447.1928160000007
FDA43,OUT045,3243.8242060000007
FDX59,OUT010,522.726238
FDC37,OUT018,1525.694016
FDP58,OUT013,3273.17267
NCY42,OUT035,2368.403734
FDF21,OUT018,3163.2424319999996
FDU10,OUT027,684.1561060000001
DRL47,OUT018,1910.71284
FDA58,OUT018,3801.4050740000002
FDJ22,OUT049,2797.0124840000008
FDK50,OUT046,2378.430682
FDO38,OUT035,1128.9504540000003
DRF60,OUT035,3941.4094979999995
NCZ42,OUT019,3562.2497139999996
FDD35,OUT049,1842.3484960000005
FDL25,OUT045,1389.5578899999998
FDJ16,OUT013,782.2750519999998
DRK59,OUT049,3741.32994
FDI50,OUT046,3462.812484000001
NCB19,OUT045,1326.6064999999996
DRI37,OUT035,940.2560760000001
FDA14,OUT027,2605.67488
FDC08,OUT018,3647.6052739999996
FDS45,OUT046,1757.352468
FDI21,OUT049,879.7814620000001
DRJ47,OUT035,2467.22177
DRE37,OUT027,3483.9982400000004
FDT55,OUT018,2545.45327
NCG42,OUT027,2201.973708
FDA31,OUT049,2593.19113
NCW42,OUT046,3348.4147279999997
FDF50,OUT017,2920.811336
FDK56,OUT049,3021.6534039999992
FDX10,OUT035,587.5019200000002
NCK07,OUT027,2738.6617720000004
FDZ49,OUT017,3610.1340499999997
FDR33,OUT013,1624.8582679999997
FDO44,OUT018,1861.736592
FDA20,OUT046,3051.847434
NCL30,OUT045,1932.8240580000002
FDI05,OUT019,1194.8313640000001
FDQ12,OUT018,3867.4857239999997
FDH47,OUT017,1855.757708
FDH34,OUT018,2776.8054539999994
FDF29,OUT046,2088.541362
FDG40,OUT018,544.870746
NCE18,OUT017,3823.642794
FDP21,OUT010,2804.542682
FDY50,OUT013,1330.46814
FDB36,OUT049,1874.113814
NCZ29,OUT049,1938.8628639999997
FDU20,OUT018,1893.441988
FDO56,OUT013,1723.1236900000001
FDW31,OUT049,3247.472790000001
DRH59,OUT013,1285.7197219999998
NCB30,OUT017,3385.899268
FDK43,OUT027,2129.4214820000007
FDW43,OUT045,3610.573478
NCL19,OUT017,2205.535738
FDJ27,OUT046,1481.6646620000001
FDC45,OUT046,2783.9494879999997
FDY40,OUT035,764.2185559999999
NCM41,OUT035,1391.6751339999996
NCK18,OUT019,2574.635284
FDP37,OUT049,2040.4839180000001
FDA27,OUT027,3943.9129059999996
NCX30,OUT035,3898.611874
FDR09,OUT017,3875.7150120000006
FDG08,OUT027,3326.083796
NCU30,OUT013,2344.421618
FDB16,OUT017,1356.986954
FDM16,OUT017,1272.523566
FDC48,OUT013,1277.144218
NCF18,OUT046,2856.961116
FDU46,OUT018,1534.7622120000005
FDH41,OUT018,3159.147762
NCN42,OUT010,2205.7621099999997
FDU49,OUT046,1245.5453499999999
FDB20,OUT027,1299.7015219999998
FDG50,OUT019,1440.19198
FDW20,OUT045,1966.4269839999997
NCO55,OUT049,1715.0142459999997
FDX48,OUT046,2435.722772
FDU48,OUT046,2044.4853759999999
FDR48,OUT019,2216.41491
FDK27,OUT013,2125.792872
FDT35,OUT013,2403.37155
FDN12,OUT049,1563.305058
NCE31,OUT019,563.9192840000001
FDL21,OUT017,607.0498080000001
FDV56,OUT017,1531.30671
FDR16,OUT017,3426.0004019999997
NCP41,OUT049,1507.63752
FDJ27,OUT013,1443.048262
FDA07,OUT017,1928.2966179999996
FDK55,OUT049,1273.302552
FDM33,OUT049,3575.718848
FDY46,OUT046,2803.5772719999995
FDD36,OUT046,1838.4402499999999
FDB12,OUT027,1768.051874
FDF28,OUT019,1894.4140560000003
NCE07,OUT019,2021.3554840000004
FDW50,OUT027,2913.680618
NCW18,OUT017,3844.069538
NCJ17,OUT019,1150.7820359999998
DRZ24,OUT010,1715.247276
FDS07,OUT035,2055.484392
NCW05,OUT010,1408.6863239999993
FDZ22,OUT018,1416.895638
FDK02,OUT046,1645.444804
FDZ45,OUT027,3480.0433879999996
FDL25,OUT046,1351.4874459999999
FDS08,OUT045,2653.1397619999993
NCZ42,OUT027,3824.748022000001
FDX57,OUT035,1476.4181580000002
FDF21,OUT046,2770.8532020000002
FDJ56,OUT018,1337.72536
FDX10,OUT013,583.9265740000001
DRG48,OUT035,2366.38636
DRN37,OUT046,2421.8474999999994
NCY41,OUT018,572.5613680000001
FDN28,OUT045,1673.45501
FDE34,OUT045,3105.9170520000002
FDR10,OUT045,2314.4672760000003
FDC32,OUT017,1304.3887540000003
DRG13,OUT046,2392.8852
FDP59,OUT049,1536.020574
NCT53,OUT010,2306.244646
FDL57,OUT027,4095.3491160000003
FDN32,OUT010,2832.94571
FDK09,OUT018,3741.822632
FDA52,OUT010,2633.0326019999998
FDC57,OUT049,2850.1499820000004
FDI09,OUT035,3698.4457619999994
NCB07,OUT046,2761.378868
FDP26,OUT035,1727.4047839999998
FDP40,OUT027,1980.3222299999998
FDL15,OUT013,2253.89945
FDV07,OUT046,1714.2618920000002
FDS03,OUT017,962.7068519999999
FDE50,OUT049,2805.5147500000007
FDQ15,OUT017,1158.438736
FDQ33,OUT010,2303.381706
FDT22,OUT013,940.9351919999999
DRO35,OUT035,1882.5162100000002
FDJ41,OUT049,3735.90367
FDQ27,OUT035,1760.3685419999997
FDC26,OUT017,1921.319034
NCF43,OUT027,2345.373712
NCR50,OUT035,2301.2444879999994
FDE39,OUT018,1765.2821459999998
FDN49,OUT027,645.1868319999999
DRG11,OUT035,1642.808236
NCA18,OUT049,1774.237156
FDM36,OUT018,3164.3210280000003
FDW32,OUT017,1241.943372
NCQ18,OUT010,1475.4993539999998
FDX14,OUT027,1223.67382
FDD46,OUT017,2118.7686820000004
FDI34,OUT019,3754.0067719999997
NCJ17,OUT035,1362.0270600000001
FDB52,OUT035,3851.6796319999994
FDV55,OUT018,2202.49969
FDC57,OUT046,2759.115148
FDB29,OUT046,1856.044002
NCO43,OUT035,1600.2436420000001
FDG44,OUT045,745.609446
FDJ34,OUT045,2154.4222720000002
FDH40,OUT049,1273.568872
NCD07,OUT027,1873.1484039999996
FDB41,OUT017,641.73133
FDH47,OUT018,1837.1485979999998
DRK37,OUT035,2961.8712219999998
FDM25,OUT019,2729.0675939999996
NCX06,OUT045,2961.904512
NCS05,OUT017,2018.8121279999998
FDS39,OUT045,2208.132358
FDC47,OUT027,3647.5719840000006
FDG20,OUT013,3097.5079979999996
DRL23,OUT017,1571.434476
FDY33,OUT013,2745.2598500000004
NCH18,OUT045,3833.17705
FDX47,OUT035,2207.732878
NCB06,OUT045,2569.7150220000003
FDP36,OUT049,726.8871500000001
FDW44,OUT018,2700.3250080000003
NCU41,OUT018,2727.3498299999997
NCS17,OUT046,1421.6760820000002
FDD46,OUT035,2172.70514
FDE45,OUT017,3178.4825939999996
FDI09,OUT017,3672.58609
NCJ54,OUT010,3798.2092340000004
NCA29,OUT018,3098.5533039999996
NCN41,OUT027,2284.06019
FDY34,OUT035,2408.6912920000004
NCG55,OUT035,1743.1176639999999
DRM49,OUT046,694.422742
NCB42,OUT049,1947.9443759999997
FDE58,OUT045,1843.46704
DRJ25,OUT013,743.3457260000001
FDS47,OUT010,1258.6016879999997
FDY21,OUT049,3162.143862000001
NCI54,OUT013,1621.0765239999998
FDO24,OUT017,2423.5785800000003
FDY43,OUT035,2829.3170999999998
FDF35,OUT018,1603.752408
NCP29,OUT019,1061.498256
FDN28,OUT027,1768.0518740000005
FDJ50,OUT018,742.0341000000001
FDQ14,OUT027,2550.107212
FDC37,OUT035,1496.7184
FDN08,OUT046,1831.0099219999997
FDD04,OUT035,2264.9650460000003
FDW34,OUT018,3879.9628160000007
FDP04,OUT017,1053.9414259999999
NCG07,OUT017,3085.55023
NCN14,OUT018,2819.170308
FDJ16,OUT045,806.290458
NCM42,OUT045,1599.331496
NCF19,OUT046,706.44709
FDY21,OUT018,3479.0912940000003
FDY19,OUT035,1847.9944800000003
FDV09,OUT045,2416.840684
FDA28,OUT013,2027.154602
FDC38,OUT018,2118.502362
FDL28,OUT045,3954.7454720000005
NCH43,OUT049,3095.310858
NCN53,OUT045,554.0654440000001
NCW05,OUT017,1456.0912839999996
NCO30,OUT018,2783.9161980000003
FDT04,OUT019,583.7734399999999
FDB27,OUT018,2711.563712
NCK07,OUT013,2862.7069699999997
NCA53,OUT013,735.4892860000001
FDB33,OUT018,2530.499402
FDU37,OUT017,1368.4253980000003
FDR13,OUT035,1766.3807160000003
FDE45,OUT049,3133.068376
FDV37,OUT017,3510.6368979999993
FDX44,OUT019,1459.3204140000003
NCL06,OUT017,4115.023506
FDJ28,OUT045,3187.024808
FDX55,OUT049,3170.659444
NCK17,OUT018,641.285244
FDH52,OUT035,970.8296119999999
FDN13,OUT027,1769.0572319999999
FDK44,OUT018,2934.919638
FDU16,OUT046,1222.57525
FDZ07,OUT017,964.67762
NCN06,OUT027,2837.053696000001
FDH02,OUT010,1292.890388
NCW18,OUT045,3934.724866
FDH57,OUT013,1935.4473100000002
FDV35,OUT045,2351.146198
NCU29,OUT013,2447.267744
NCP02,OUT046,785.624026
FDN44,OUT013,2547.270904
FDX03,OUT018,664.1754480000001
FDR11,OUT010,2277.448796
FDA36,OUT046,2994.6751879999997
FDP58,OUT027,3106.975674
FDH31,OUT045,1689.40092
FDH34,OUT035,2949.786951999999
FDS13,OUT035,3767.0098460000004
FDT01,OUT018,3285.1703860000002
FDY09,OUT049,2579.6753900000003
FDV33,OUT027,4104.430627999999
NCW29,OUT010,2091.6107
NCN17,OUT045,1806.009132
FDX01,OUT046,1667.7224720000002
FDL03,OUT049,2697.781651999999
DRL59,OUT049,844.7736979999999
DRM11,OUT027,4029.148622
FDA43,OUT049,3056.2683459999994
FDZ56,OUT010,2634.10454
FDI44,OUT018,1254.5935719999998
FDB50,OUT013,1254.220724
FDU15,OUT019,532.799792
NCJ19,OUT019,933.7978159999999
FDD48,OUT013,1875.8315780000005
NCW42,OUT035,3395.673212
FDL24,OUT017,2887.121856
NCB30,OUT013,3311.063348
FDK25,OUT013,2706.903112
FDW28,OUT049,2784.821686
FDD47,OUT017,2647.041034
FDK16,OUT019,1778.9709939999998
FDW37,OUT046,1305.4473759999998
FDA48,OUT035,3536.489912
FDA14,OUT017,2402.133162
FDV15,OUT013,1734.4489480000004
FDN22,OUT049,3774.0806420000004
NCD55,OUT045,623.9944179999999
FDY43,OUT013,2755.593065999999
NCU05,OUT017,1288.28971
FDF10,OUT035,2511.96353
FDR39,OUT018,2839.3174159999994
FDG40,OUT013,552.740502
FDZ28,OUT019,1939.295634
FDE02,OUT045,1406.66895
FDU60,OUT049,2593.3109740000004
FDM21,OUT013,3900.882252
FDV52,OUT019,1790.0365900000002
NCW06,OUT013,3221.060504
FDX36,OUT035,3424.429114
FDT35,OUT027,3145.618706
NCL19,OUT010,2304.506908
NCD31,OUT046,2623.7779819999996
FDE53,OUT019,1418.4669259999998
FDW58,OUT019,1333.271158
DRF48,OUT046,3068.0996119999995
FDW57,OUT035,2668.133578
DRH13,OUT017,1512.7375479999996
FDT33,OUT013,2388.32447
DRK47,OUT027,3750.5046640000005
FDY22,OUT010,2160.1148620000004
FDC35,OUT019,3549.08019
FDO03,OUT013,3671.1945680000003
FDF24,OUT045,1241.68371
FDF56,OUT018,2755.8394120000007
FDD28,OUT013,934.35043
FDG53,OUT027,2092.0701019999997
FDO27,OUT019,1593.9718060000002
NCF54,OUT018,2644.49102
FDC20,OUT027,1059.18793
FDU10,OUT046,614.327002
DRA24,OUT018,2239.1852700000004
FDA02,OUT010,2264.891808
FDG10,OUT017,789.512298
FDW39,OUT010,2591.1005179999997
FDP04,OUT019,1050.745586
NCM55,OUT013,3208.4835420000004
FDG47,OUT045,4086.121128
NCU41,OUT017,2806.74648
NCK31,OUT017,803.560678
FDZ46,OUT045,1655.105562
FDU13,OUT027,2496.044252
NCF19,OUT045,741.5347500000003
NCJ43,OUT013,2601.04757
NCJ05,OUT045,2341.591968
FDS04,OUT027,2168.0312240000003
FDX28,OUT010,1539.2630200000003
FDB41,OUT027,746.301878
FDG53,OUT046,1848.3406960000002
FDL15,OUT010,2264.9983359999997
FDQ08,OUT049,959.8439120000002
DRN36,OUT013,1640.7043080000003
FDI46,OUT013,3947.867758
FDG16,OUT027,2853.692038
FDV32,OUT013,897.4717680000001
FDF44,OUT010,1942.285076
FDK04,OUT018,788.34049
NCA41,OUT013,2915.331802
FDD51,OUT017,646.6049859999998
NCZ53,OUT045,3035.9880780000003
FDP01,OUT027,2553.0500479999996
FDY25,OUT049,3317.348499999999
FDB17,OUT018,3460.9615599999997
NCV54,OUT018,1876.3242699999996
FDJ32,OUT017,1039.4536179999998
FDA37,OUT049,1980.3621779999999
FDG35,OUT035,2592.119192
NCM05,OUT018,3620.580452
FDG45,OUT046,3129.7260599999995
FDH28,OUT013,566.4226920000001
NCE18,OUT049,3839.3157260000007
FDH38,OUT045,1789.07118
FDR56,OUT013,2904.8454520000005
FDH17,OUT027,1879.5334259999997
FDD39,OUT049,3119.2330519999996
FDB41,OUT049,655.0073819999999
NCR53,OUT046,3611.2992
FDX46,OUT017,1044.4404599999998
FDV28,OUT049,538.911836
FDA08,OUT018,2961.4650839999995
FDH45,OUT017,608.4280139999998
NCS38,OUT010,1649.2132319999996
FDD40,OUT010,2688.993092
DRM59,OUT035,2138.669444
NCJ43,OUT018,2556.0195160000003
NCN29,OUT013,685.47439
NCC19,OUT045,3009.3827100000008
FDR56,OUT035,2899.9851120000003
FDZ43,OUT049,3943.087314
FDJ32,OUT010,1072.1044500000003
DRH03,OUT017,1363.8380359999999
NCZ54,OUT035,2757.084458
FDE26,OUT017,2226.5217540000003
FDS03,OUT045,934.7099619999999
DRZ24,OUT019,1678.9878080000003
FDO48,OUT027,3446.5270159999995
FDW39,OUT049,2585.860672
NCK05,OUT049,844.9534639999999
NCK30,OUT017,4018.249476
FDT27,OUT018,3629.37567
FDS08,OUT019,2754.501154
NCJ19,OUT049,827.3830020000001
FDC58,OUT045,659.155316
DRE37,OUT013,3432.13242
FDW02,OUT035,1921.1659
FDJ02,OUT010,2245.31063
FDX09,OUT045,2627.839362
FDT31,OUT010,2550.1338439999995
FDI24,OUT049,3182.936796
FDY09,OUT045,2815.714806000001
FDV28,OUT045,566.5159040000001
DRM47,OUT049,3069.511108
FDT52,OUT019,3778.71461
FDI48,OUT018,910.5014739999999
FDY55,OUT017,3978.680982
FDU48,OUT013,2021.9080979999999
FDN25,OUT045,773.5930199999999
FDP20,OUT049,1951.000398
FDJ15,OUT013,3257.9325079999994
FDD04,OUT018,2091.0847179999996
FDY58,OUT045,3846.4198120000005
FDR37,OUT018,3125.6313900000005
FDF44,OUT013,1856.5966160000003
FDD32,OUT045,1148.53829
FDR57,OUT017,2180.874506
DRG39,OUT027,1023.454444
FDX15,OUT017,2643.7120340000006
DRN37,OUT045,2600.08216
FDW40,OUT027,2183.3446240000003
FDB32,OUT049,1306.5725779999998
FDM40,OUT018,2289.925888
FDE39,OUT027,1991.2213760000002
DRH49,OUT017,1201.8422380000002
FDT46,OUT049,717.0133360000001
NCF06,OUT035,3756.1439900000005
FDP07,OUT017,2757.763574000001
FDC04,OUT013,3834.8681819999997
FDZ32,OUT017,1670.1593000000003
FDD50,OUT045,2713.554453999999
FDU56,OUT017,3019.5028700000003
FDV34,OUT017,1256.158202
NCY41,OUT013,525.575862
NCK18,OUT046,2386.4868619999997
DRH25,OUT049,758.8056019999999
FDT57,OUT046,4014.787316
FDV56,OUT018,1548.677432
FDV12,OUT045,1443.560928
FDN52,OUT017,1397.7272560000001
FDX38,OUT035,684.482348
FDE47,OUT018,2070.864372
NCO07,OUT013,3345.451918
FDV09,OUT027,2471.762526
FDZ23,OUT019,3076.621852
DRH51,OUT018,1248.77448
NCY54,OUT045,2728.215370000001
DRG49,OUT013,3587.270478
NCC19,OUT049,3111.84933
NCV53,OUT045,3876.6071839999995
FDZ47,OUT019,1615.4638299999997
NCO26,OUT018,1654.3332340000002
NCP02,OUT045,855.3798919999999
NCW30,OUT018,3740.7573520000005
NCN55,OUT046,3855.1551080000004
FDB20,OUT010,1270.626036
DRL11,OUT013,2437.413904
DRD60,OUT045,3055.1697760000006
FDW14,OUT010,1251.444338
FDL27,OUT010,979.3518519999999
FDU09,OUT018,758.7656539999999
DRH36,OUT027,1239.0205099999998
FDP34,OUT027,2719.506706
FDE04,OUT017,2449.6446499999997
FDZ57,OUT027,2150.76703
FDF02,OUT010,1491.2721560000002
FDG28,OUT045,3870.12895
NCI31,OUT046,526.161766
FDT43,OUT013,762.847008
FDU20,OUT046,1993.3053300000001
FDD53,OUT013,628.335434
FDW15,OUT045,2524.01451
NCT53,OUT045,2420.9886180000003
NCG55,OUT027,2175.0620719999997
FDD48,OUT035,1774.8363760000002
FDG47,OUT049,4040.9332820000004
FDI21,OUT017,878.2168320000002
FDT27,OUT017,3847.2786939999996
DRO35,OUT013,1914.7342720000001
FDD33,OUT017,3948.4802940000004
FDC04,OUT035,3909.61089
FDY34,OUT013,2684.419046
DRJ49,OUT049,1927.9037959999998
FDE05,OUT049,2213.192438
FDU31,OUT017,3260.375994
NCN19,OUT027,3532.042368000001
FDK56,OUT027,3518.0605679999994
FDK58,OUT017,1654.925796
NCJ42,OUT035,1516.812244
FDZ34,OUT027,3362.403186
FDA52,OUT018,2784.0626740000002
NCR29,OUT013,795.8174240000001
FDT48,OUT035,2708.933802000001
DRJ51,OUT019,3661.2341999999994
NCS54,OUT046,2806.6399520000004
FDV01,OUT035,2347.584168
DRG51,OUT027,2719.433468
NCG42,OUT013,2027.7338480000003
FDA51,OUT049,1647.069356
FDV19,OUT010,2593.870246
NCT18,OUT045,3454.070530000001
NCS41,OUT045,3310.2244399999995
FDO03,OUT046,3580.352816
FDL12,OUT010,981.8952079999998
FDY37,OUT010,2198.50489
FDI58,OUT049,1355.0428180000004
FDT28,OUT018,2431.1420680000006
NCC42,OUT010,2055.1048859999996
FDO01,OUT017,1926.299218
FDJ02,OUT013,2425.5892959999996
FDQ04,OUT018,626.231506
DRL47,OUT013,1879.8530100000003
FDZ32,OUT035,1557.5858359999997
FDC35,OUT035,3570.9983259999995
FDX14,OUT045,1209.8717860000002
FDZ35,OUT013,1668.767778
FDL14,OUT013,2069.346348
FDO04,OUT049,827.3363960000001
DRK11,OUT017,2258.746474
FDB44,OUT018,3327.655084
FDZ50,OUT049,3424.4157979999995
FDI12,OUT027,1552.91192
FDU43,OUT017,3676.2346740000007
FDD58,OUT010,1361.5077360000002
FDB27,OUT017,2842.8727879999997
FDB04,OUT018,1463.9011179999998
NCO17,OUT013,1770.4953599999997
FDL12,OUT017,899.5490639999999
DRJ13,OUT049,2571.3062840000002
FDD57,OUT045,1444.273334
FDW19,OUT035,1783.7714119999998
DRD27,OUT018,1421.8025840000003
FDH27,OUT027,2563.6629
NCW30,OUT027,4109.976742
FDR40,OUT018,1372.3802500000002
FDG05,OUT013,2521.244782
NCY41,OUT019,562.9339000000001
FDI38,OUT018,3611.7053379999998
FDR20,OUT046,648.435936
FDE09,OUT017,1592.7067859999997
FDN50,OUT019,1707.4374420000001
DRF27,OUT045,2237.873644
DRF51,OUT013,613.028692
NCO02,OUT019,1019.8790980000002
FDB51,OUT027,1080.8597200000002
FDJ50,OUT013,738.951446
FDN52,OUT013,1372.9262059999999
FDX14,OUT013,1240.8448019999998
FDT27,OUT019,3577.7295639999998
FDV10,OUT013,623.0423239999999
FDU33,OUT046,686.9790979999999
FDU58,OUT046,3011.3135299999994
NCP42,OUT027,3401.079508
FDL51,OUT027,2994.5020799999998
DRH15,OUT027,751.748122
FDU16,OUT017,1265.3395840000003
FDW15,OUT017,2522.662936
FDQ44,OUT045,1946.386404
NCI06,OUT027,3583.7816860000003
DRK23,OUT019,3739.26596
FDC28,OUT035,1609.784556
NCY17,OUT019,571.5227199999999
NCV05,OUT018,2487.02932
FDM34,OUT019,1958.0978260000004
DRD60,OUT027,3624.9813899999995
FDT38,OUT046,1209.798548
FDQ57,OUT018,2325.958984
FDE59,OUT027,580.2447
NCM43,OUT046,2636.3016799999996
DRI51,OUT049,2699.55268
NCG30,OUT017,1930.42052
NCK54,OUT035,2031.0162419999997
FDQ16,OUT019,1444.0802519999997
FDI36,OUT013,3337.6820319999993
FDX16,OUT027,2542.130928
FDA34,OUT046,2796.3200519999996
FDJ48,OUT018,3794.780364
FDU47,OUT035,1986.6606459999998
FDS39,OUT046,2359.76165
FDD11,OUT046,3879.3502800000006
FDM16,OUT027,1242.875492
FDU56,OUT018,2840.489223999999
FDQ32,OUT017,1989.0708419999999
DRK35,OUT013,641.584854
FDA58,OUT049,3848.184182
DRG48,OUT019,2034.924488
FDT59,OUT010,3855.268294
FDQ31,OUT019,1434.113226
FDS51,OUT018,1095.960064
FDW32,OUT027,1588.69867
FDI15,OUT027,3978.015182
NCV30,OUT017,844.9201740000001
DRG25,OUT049,3221.0205560000004
FDT02,OUT013,521.747512
FDO33,OUT027,2144.861384
FDP38,OUT035,698.697178
FDZ45,OUT035,3161.131846
NCA54,OUT027,3559.5998299999997
FDU33,OUT017,675.4873899999999
FDN58,OUT017,4004.6937880000005
FDI05,OUT045,1275.4597440000002
FDM57,OUT019,1192.2946659999998
NCS42,OUT027,1672.542864
FDB57,OUT045,3390.2469419999998
FDC03,OUT045,2742.4235420000005
FDZ58,OUT013,1995.2561240000002
NCK29,OUT045,1917.0712300000002
NCR53,OUT045,3801.8311859999994
FDE26,OUT027,2527.1903760000005
FDU52,OUT049,2080.711554
FDE41,OUT027,1318.88322
FDU38,OUT018,3190.54689
FDA52,OUT017,2631.9739800000007
FDW46,OUT046,1070.9792479999999
DRI59,OUT035,3486.6481239999994
FDT38,OUT035,1233.374526
FDL33,OUT018,2647.1409040000003
FDQ01,OUT027,4015.8525960000006
FDJ08,OUT046,3037.2064920000003
FDQ47,OUT049,574.1126820000001
NCZ18,OUT013,3929.28528
FDE29,OUT017,853.9084740000002
FDF10,OUT027,2642.02756
FDC48,OUT049,1339.4963880000003
FDY58,OUT013,3924.351702
NCX30,OUT010,3878.970774
FDV11,OUT013,2566.965268
FDT46,OUT046,708.1049320000001
DRD01,OUT019,970.0639420000001
FDQ11,OUT013,3814.3282520000002
NCM41,OUT017,1365.1696359999999
NCC55,OUT013,602.4358139999999
FDG45,OUT027,2912.195884
NCQ54,OUT049,2524.207592
FDM34,OUT045,1992.7393999999997
FDD17,OUT019,3814.987394
FDN38,OUT027,3979.4200199999996
FDB53,OUT018,2404.2171160000003
NCL06,OUT035,4050.7671480000004
NCV18,OUT019,1177.7402779999998
FDX25,OUT013,3088.3465899999997
FDB39,OUT046,943.145648
FDC33,OUT049,2786.2065500000003
NCO14,OUT018,712.3660519999999
FDA58,OUT027,3854.908762
NCQ02,OUT017,3377.5834259999992
NCR53,OUT017,3613.522972
FDN52,OUT046,1232.8219119999999
