Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_GBM
FDC17,OUT045,3082.4379181402846
DRH49,OUT027,2160.8659612011265
FDN44,OUT018,2343.5495076374664
FDC29,OUT045,1832.6310308868528
DRK01,OUT019,152.21336428360615
FDD48,OUT017,1900.4224596386982
FDB59,OUT013,3245.741187724499
FDY45,OUT010,634.2566952699462
FDX60,OUT035,1187.0560276960196
FDT09,OUT010,244.2493105233407
DRB24,OUT018,2315.1031442884946
FDL13,OUT035,4309.798988062495
FDN16,OUT035,1724.6125119271217
FDK57,OUT013,2308.536928034543
FDO22,OUT027,2155.387223083548
FDC57,OUT010,709.5206077399357
FDZ13,OUT027,1126.0051835572951
FDW27,OUT013,2435.2750606802956
FDX10,OUT049,565.0925343222654
FDY08,OUT018,1837.647641172064
FDA49,OUT017,1308.519355149192
FDC32,OUT018,1318.9599435755952
FDO04,OUT035,884.1022499607456
NCZ54,OUT013,2703.865377553024
FDY40,OUT045,820.0764629275993
FDW36,OUT045,1439.1248869762821
FDE11,OUT017,3057.6001174922703
DRE37,OUT045,2904.9556969102073
NCK19,OUT017,3053.621749925473
FDT19,OUT035,2944.7295503708274
FDE56,OUT045,913.7469540199027
FDZ57,OUT010,243.17475646929563
FDB35,OUT035,1524.8344925774102
FDF09,OUT010,20.731218797923972
FDO34,OUT046,2636.839672742809
FDA55,OUT046,4085.4884525960497
NCM18,OUT035,960.2964125704353
FDJ20,OUT019,268.76875018570706
DRQ35,OUT019,237.3556317173579
FDG02,OUT013,2799.614588736013
NCU29,OUT018,2035.4535756539162
FDL27,OUT027,1697.7506511823851
NCA54,OUT035,3111.9830071352585
FDJ32,OUT035,950.3159921133055
FDB21,OUT019,641.8092020282902
FDR46,OUT035,2548.271764244177
FDZ32,OUT046,1586.7176406830372
DRF36,OUT017,3199.491503097477
NCU54,OUT017,3670.154667020388
NCI31,OUT017,597.4140573013198
DRA59,OUT035,2726.29117654413
NCC55,OUT045,606.8265021391003
FDE44,OUT018,569.4044798111917
NCN26,OUT018,1631.3219607697915
FDC11,OUT049,1337.6601922489451
FDV24,OUT035,2111.4097729282976
FDR40,OUT019,241.22825384814738
NCQ17,OUT049,2842.8836599874703
FDC46,OUT045,2845.331636211154
NCM18,OUT046,1077.6678602701395
FDK16,OUT046,1577.575298304632
FDI28,OUT017,1262.7477499845704
FDS11,OUT018,3073.1357969492183
DRD13,OUT046,1075.1318023905449
FDL36,OUT035,1369.391105753469
FDI27,OUT013,781.788825202116
FDJ53,OUT019,250.44158399393757
FDS44,OUT045,3484.5831383458267
FDE28,OUT046,3127.6742219522657
FDQ33,OUT018,2271.9028552792147
FDB37,OUT017,4080.660571163544
FDQ31,OUT045,1465.778409496643
NCQ05,OUT046,2481.696280257355
FDE10,OUT013,2174.5764006240056
FDF38,OUT017,650.8403595179956
FDE50,OUT019,632.4808761276479
DRG37,OUT010,362.2509315933191
NCH06,OUT049,3343.308025120164
FDY14,OUT045,4601.497364528071
FDO27,OUT017,1582.7824996734425
FDQ19,OUT049,4203.868402482031
FDZ26,OUT019,589.6104773872094
FDN51,OUT013,4448.433140592547
FDK20,OUT035,2392.2669149052817
FDD40,OUT018,2542.1366521776786
DRI25,OUT018,748.1153371593583
FDH56,OUT017,1938.2030593062805
FDI36,OUT027,5597.622321327529
DRH11,OUT018,775.369500424879
NCV18,OUT017,1419.3865984653842
DRI01,OUT049,3119.201563787071
DRE48,OUT049,3511.5693415256947
FDS51,OUT035,1075.2296468484144
FDM38,OUT017,801.7481217210561
FDB60,OUT027,5225.727847240008
FDY58,OUT035,4211.470745492705
FDY22,OUT045,2068.0668459325716
FDF11,OUT027,6393.129804235482
FDZ51,OUT035,1628.0899402589137
FDQ45,OUT017,3435.170592472224
FDF17,OUT035,3327.734636531107
NCF31,OUT027,4089.8313151047682
FDA37,OUT013,1656.0946511492198
FDO51,OUT046,615.4896960261719
FDF34,OUT013,2754.113965622329
FDD57,OUT018,1339.5729145537089
FDO37,OUT046,3944.387574798118
FDR49,OUT049,787.7878711676692
FDS39,OUT049,2217.3033205169027
FDI48,OUT027,1578.639352624944
DRM35,OUT049,3328.7176807202845
FDV57,OUT035,3526.1751350255986
FDZ55,OUT013,2472.1907585492977
FDI28,OUT035,1234.633170465765
FDS21,OUT045,1065.1316281080815
FDT34,OUT013,1754.3464781538305
DRI25,OUT035,847.2963269502541
FDT47,OUT010,693.9424653956025
DRH39,OUT045,1250.3453494324015
NCD54,OUT045,1950.6621614712424
FDU16,OUT027,2447.347738993222
NCW29,OUT045,1959.0780357277908
FDV25,OUT027,5236.316498383887
FDM56,OUT035,1723.4662896166376
FDZ04,OUT027,1694.9057205692404
FDG59,OUT019,122.93235621997374
FDI56,OUT045,1350.994721529957
FDS33,OUT035,1330.4055832702468
FDC23,OUT049,2749.626630541716
FDT11,OUT049,3460.4949483003525
FDG17,OUT045,4257.635898631786
FDZ44,OUT045,1690.8872841845205
FDJ52,OUT013,2328.5166714372017
DRI23,OUT046,2313.4819310294424
DRE15,OUT010,195.34980120443055
NCF07,OUT013,1621.1172631176257
NCR29,OUT049,899.8473570170406
FDE44,OUT019,177.24492157041556
FDT23,OUT035,1475.8441116799904
NCG06,OUT017,3171.799645168538
NCU41,OUT010,734.7231195853385
FDH46,OUT017,1684.0928725142062
FDV31,OUT013,2960.3141708316584
NCT41,OUT027,4355.998447114826
FDE22,OUT027,4043.0851174894156
FDC26,OUT045,1696.2244138017363
DRF51,OUT017,661.9768000900897
NCY53,OUT019,246.29310307751257
FDY21,OUT017,3851.700611315148
FDL27,OUT013,1043.2556966153452
FDZ34,OUT049,3249.417594931342
NCF43,OUT010,375.0057026317766
FDC21,OUT035,1652.5902300830637
FDL26,OUT013,2437.3681458236993
FDT25,OUT010,246.95652572268438
NCR30,OUT046,1218.835533699737
DRL23,OUT019,237.01787381548155
NCR05,OUT049,3071.1849083791863
NCE19,OUT018,957.6236165758228
FDY07,OUT035,743.204520215835
FDB10,OUT017,4081.420561890819
FDP57,OUT013,1698.2273175250552
FDU48,OUT019,253.91714015118694
FDH48,OUT035,1418.8791101241613
FDO33,OUT035,1851.3354763307407
NCU29,OUT045,2342.174467303286
FDW35,OUT046,643.7802054585226
FDH05,OUT010,712.5251460189281
FDP26,OUT049,1621.1598722124866
DRG27,OUT035,825.8939021419322
FDQ33,OUT046,2654.8681272133085
FDH20,OUT010,260.5516167914575
FDV14,OUT046,1371.2281581656193
DRD01,OUT046,890.3480458408739
NCI17,OUT049,1503.9158348404217
FDF39,OUT010,341.5467004778336
FDX37,OUT046,1683.7293978446585
NCX17,OUT035,3673.0761634998667
FDN03,OUT013,5104.356621712912
NCS41,OUT010,364.6147749930037
FDH34,OUT045,2966.430429540317
NCX53,OUT018,1997.571128016582
FDY31,OUT046,2344.3498391276403
FDD20,OUT017,2052.1702984404005
FDE51,OUT045,755.4441297794868
FDV27,OUT046,1373.7411380385474
FDF16,OUT035,2681.133547637589
FDZ02,OUT049,1521.5378557382328
NCK05,OUT045,1131.8776927303024
FDM12,OUT027,4942.149290830721
NCA05,OUT018,2113.5641034133705
FDX33,OUT045,2385.5435479387215
FDM25,OUT049,3169.515506818159
FDE41,OUT018,1167.0994562544247
FDW14,OUT045,1277.6817506311356
NCD30,OUT046,1617.9960125834657
FDB23,OUT010,494.5190321729311
FDF45,OUT046,972.9102798448644
FDW20,OUT017,2066.168098725076
FDF47,OUT045,2880.4336986280136
NCR05,OUT019,491.3692246740419
DRB01,OUT046,3455.978954355973
FDE36,OUT013,2915.5080823106314
FDU56,OUT049,3293.9314662966326
FDB23,OUT049,3553.5087402218132
FDN48,OUT049,1508.0369029842577
FDS43,OUT013,2933.620012074955
NCN05,OUT013,2956.965302957886
NCL53,OUT049,3077.842753246877
FDL56,OUT046,1406.1927111004961
FDH17,OUT018,1311.5179744209088
FDP37,OUT046,2105.4504163853885
FDG09,OUT019,609.8656064211981
FDA55,OUT045,4289.990081947823
FDX31,OUT049,3898.3970472415663
FDJ41,OUT045,4207.239699216404
DRC24,OUT045,2584.433113928436
FDQ21,OUT035,2230.43410446145
NCT54,OUT045,1500.442721650849
FDH08,OUT049,3970.0969272541074
FDY38,OUT018,3954.7874597769023
DRM11,OUT010,449.85005950337643
FDG32,OUT049,2705.9140218712696
NCH18,OUT046,3302.6439355938483
FDI20,OUT035,5143.175851575366
FDA33,OUT018,2086.024910152629
FDN45,OUT013,3420.0219069575105
FDT45,OUT010,187.81338974510683
FDR32,OUT035,3958.498564756804
FDA48,OUT017,3736.7556499341217
FDN23,OUT017,2584.434172519217
NCR18,OUT035,733.415912241436
FDD45,OUT046,1532.2155468812623
FDI22,OUT018,3188.059614258479
FDT09,OUT013,2491.812713403912
DRC24,OUT027,4049.1767761507813
FDT39,OUT046,2355.139825724092
FDX28,OUT045,1592.3330646486975
FDA50,OUT018,1230.9973063864409
FDT33,OUT027,4368.162514569096
FDQ60,OUT049,2168.733008450119
NCM19,OUT018,1553.891378900279
FDF40,OUT046,3751.5831016634083
NCI30,OUT035,3871.5282761108265
FDK34,OUT049,4294.3251573271
FDA38,OUT027,6380.712779074668
FDT02,OUT045,662.8816392464781
FDC11,OUT017,1331.275671873658
FDD08,OUT046,625.7423961405863
NCS29,OUT046,3895.7722163502945
DRI03,OUT010,566.8671016290428
FDK48,OUT035,1136.7368999534203
FDM52,OUT049,2638.8967273436087
FDP49,OUT035,1064.0345723205457
DRA24,OUT046,2311.829749043041
NCJ43,OUT049,3187.7065167757496
FDE11,OUT045,2871.147300716812
FDP01,OUT049,2360.7788396573274
FDQ59,OUT018,1117.2952133655704
FDA43,OUT019,547.7167102669956
FDL14,OUT017,2273.9108305697464
FDV50,OUT010,141.77669189357997
FDT01,OUT027,5582.932013942267
NCC42,OUT035,2246.02176293084
FDO28,OUT046,1780.440200834634
FDD32,OUT019,232.74387920169113
FDV45,OUT035,3257.634721487645
NCW17,OUT019,241.84919550457195
NCJ17,OUT027,2376.4086589467465
NCF18,OUT049,3579.950308389055
FDP01,OUT045,2181.8498657776468
FDH24,OUT045,2097.0754760454233
FDI38,OUT027,5903.297192839461
FDX03,OUT035,792.3432859436653
FDY28,OUT046,3613.502473923627
FDN34,OUT018,2535.5796132804526
FDJ02,OUT045,2733.792712366014
FDW40,OUT019,228.2291113843378
FDX03,OUT017,709.7167963314845
FDE17,OUT027,3993.3590367155366
FDT58,OUT046,2607.3074557307727
FDI38,OUT013,3592.6118228937817
FDW22,OUT035,4350.646276203798
FDS15,OUT027,2797.930722851637
NCX06,OUT013,3084.285498113724
DRK47,OUT035,3843.213883806156
FDC23,OUT027,5447.843203286467
FDM56,OUT010,237.62578267611755
FDP21,OUT046,3712.7853544716845
FDP58,OUT046,3196.825751528358
FDA27,OUT019,598.8527600387708
FDK41,OUT019,227.97208810693962
NCH42,OUT046,4643.746259454238
FDG29,OUT045,601.4867341123113
FDW15,OUT018,1860.390559418596
FDD28,OUT018,794.4526239202894
FDQ37,OUT049,3644.6403805642253
FDC23,OUT035,3094.7445831166865
FDV13,OUT035,1566.199157135511
FDK33,OUT046,3824.9893518370272
FDO33,OUT013,2018.0567535521802
FDN21,OUT017,2556.214620601488
NCW06,OUT027,5490.079090657049
FDI38,OUT035,4190.39877499774
FDC21,OUT027,2611.400398623323
NCS05,OUT046,2140.2027700039953
NCN53,OUT049,591.4437097178984
FDV40,OUT010,206.74555315470016
FDG60,OUT017,3557.2220299635587
NCY30,OUT027,4977.007200207741
FDM40,OUT045,2057.9329031116627
NCO30,OUT046,2561.140758755473
FDK10,OUT046,3118.2127780068727
FDM36,OUT045,2587.8015918951123
FDN10,OUT013,2013.2267868364102
FDM46,OUT018,1234.7414138202612
FDX50,OUT049,1727.697766600789
FDP33,OUT045,4050.3581215429326
FDO12,OUT045,2869.2432054989736
FDC28,OUT013,1568.7567843171282
FDO31,OUT045,1115.28880920466
FDX45,OUT035,2832.004631811865
FDV21,OUT049,2252.073604612735
FDH04,OUT049,1413.688014845019
NCG54,OUT013,3066.536907358875
FDO13,OUT046,2341.100228760679
FDA09,OUT027,4957.667631567827
FDC38,OUT017,2287.714374890232
NCO42,OUT046,2340.8519362828492
FDL45,OUT049,2156.1966107781004
NCK31,OUT013,784.1054160030545
FDM39,OUT017,2575.9338237849156
FDC22,OUT010,464.28667316261516
FDF46,OUT046,2030.7091012930466
FDQ37,OUT045,2917.6422804242648
FDH41,OUT010,539.7247512280602
FDQ04,OUT046,689.807581314086
NCQ02,OUT027,4527.407498626307
FDJ57,OUT027,5205.990895323211
NCE07,OUT049,2151.4484953186484
FDE56,OUT013,951.9544726699218
FDI20,OUT049,4649.594272546638
FDK36,OUT018,549.7392290765378
FDP08,OUT027,5357.9041485927155
FDF44,OUT017,2242.220323685273
NCU53,OUT017,2493.9363922674797
FDF47,OUT035,3449.12195819935
FDS55,OUT010,407.96242957125304
FDZ52,OUT010,199.2964102753183
FDL04,OUT018,1416.98476022409
NCM26,OUT035,2590.696921016874
FDX43,OUT049,2498.5668866116343
FDP52,OUT049,3712.2800609793635
DRK49,OUT045,685.4762717680549
FDE38,OUT013,2475.1876984562327
DRF13,OUT035,2651.262618842661
FDK41,OUT010,195.29275765445874
FDJ04,OUT027,3157.156924102993
FDZ44,OUT018,1569.1420764784339
FDS11,OUT013,3582.127549152734
FDA55,OUT049,3977.6731020336283
NCW53,OUT046,2764.6730030962117
FDB49,OUT027,2737.2379821759146
FDD23,OUT017,3071.2101151699117
NCV42,OUT045,1786.831767058791
NCZ29,OUT018,1585.5722577121903
FDQ26,OUT013,835.0554576547297
FDV08,OUT017,734.8706156388113
FDC53,OUT049,1596.6862301052768
FDV58,OUT010,529.5260850674712
NCP02,OUT019,179.54370706407423
DRI37,OUT045,893.4126131807218
FDQ12,OUT049,4033.1873034449814
FDE33,OUT046,1317.478725629031
FDX27,OUT045,1160.2615196576867
FDM22,OUT017,773.0335210604723
NCH30,OUT019,246.42935368137472
FDC04,OUT017,3642.312799631387
FDO38,OUT046,1257.0416630828713
FDV52,OUT027,3145.138879747555
FDB32,OUT013,1501.3481482599204
FDV43,OUT018,662.1179534640044
FDI24,OUT018,2856.2534365485503
FDR40,OUT017,1300.9099042715827
FDW02,OUT049,2486.056261983234
FDE44,OUT049,800.3380426520702
FDL38,OUT046,1416.0724894939733
NCT54,OUT010,153.68271417738657
DRJ39,OUT010,497.88578823498307
FDW55,OUT049,4253.827154615565
DRF13,OUT019,371.2186915382693
NCW17,OUT049,2251.3069960570215
FDP13,OUT035,692.2554454823888
FDS08,OUT018,2352.930075410696
NCP17,OUT035,1124.5954494841192
NCO53,OUT035,3174.5614955448236
FDH19,OUT045,2681.417769019627
FDJ04,OUT017,1947.1858675954738
FDG10,OUT049,856.9948395015541
FDA40,OUT010,200.35751575971102
FDI53,OUT045,2377.5420821183407
FDU09,OUT010,206.79291639482759
FDK60,OUT045,1446.9945463037561
FDR43,OUT017,585.9331025198213
FDW22,OUT017,4006.4516244915317
DRP47,OUT010,671.1237221525835
DRG48,OUT010,363.25235149730634
FDA14,OUT035,2646.938347703787
FDU49,OUT013,1343.1578130486098
FDK28,OUT045,4461.706306680883
FDT19,OUT046,2976.4026920037286
NCQ42,OUT045,1628.791138921406
FDD03,OUT045,3654.4616370608096
NCM53,OUT013,1703.7336906448797
NCX53,OUT045,2385.531560934048
FDV14,OUT027,2429.4793613644338
NCZ54,OUT017,2966.57551149031
FDB39,OUT013,876.5647256111365
DRC24,OUT046,2318.2294097378362
FDY36,OUT013,1196.1557866955022
FDN01,OUT035,2834.502361408627
DRH25,OUT046,853.2197192224382
FDV08,OUT046,648.0793335425216
NCP53,OUT049,4012.6862395519433
FDU52,OUT010,398.76543314092424
NCI42,OUT045,2415.830623863806
FDZ14,OUT035,2230.7542260987666
FDF11,OUT046,3455.543410688628
FDQ13,OUT018,1089.7393898962634
FDO32,OUT010,153.44744372569232
DRJ37,OUT018,2020.923047192657
FDY43,OUT046,2884.4036895674362
NCT41,OUT017,2527.9003935670694
NCV17,OUT045,2320.718435401414
FDM04,OUT027,1546.1790042753257
DRB48,OUT018,623.2582080240583
FDM24,OUT013,2434.78166600378
FDT37,OUT049,4059.6822743366215
NCO05,OUT010,339.9807018580797
FDL13,OUT046,4191.062498219895
FDL15,OUT017,2545.65442039917
FDB11,OUT018,3502.116384543436
FDL14,OUT019,273.5184253528858
FDY10,OUT019,252.43602124562383
FDJ40,OUT049,1809.6181411472637
NCW18,OUT046,4223.934680369936
NCY06,OUT013,2280.7756139606813
DRE13,OUT018,1176.3453848789532
FDA26,OUT045,3453.3108590519073
NCE19,OUT010,174.83667047970448
FDE33,OUT035,1335.998516784936
DRL59,OUT027,1503.6156959913003
FDY07,OUT046,810.6907817836126
FDF57,OUT018,2523.9624649886623
FDM58,OUT035,1738.3603232766109
FDP26,OUT027,2534.6216652807343
FDY32,OUT046,2733.2497385784204
FDD51,OUT010,184.50876038931784
FDU22,OUT018,1836.3008740721586
FDZ49,OUT018,4122.216611678296
NCI42,OUT017,3491.789008624828
FDT04,OUT027,955.66188445196
NCU41,OUT045,2898.7634111386756
FDS56,OUT045,3929.039719799146
NCN42,OUT017,2455.198382931804
FDK34,OUT046,4274.916618153179
FDB03,OUT017,3861.00622046356
DRJ25,OUT035,697.1379564631279
FDT25,OUT027,3575.9536219991896
FDN20,OUT013,2680.8172472743863
FDP09,OUT013,3444.5971741413673
FDM20,OUT019,462.2372950718988
NCG55,OUT046,1945.0695353158933
NCP14,OUT045,1653.5742440669678
NCH06,OUT046,3184.5091720946357
FDV52,OUT013,1979.6504790946137
NCL07,OUT035,736.9066683427299
DRJ11,OUT027,5601.643530285717
DRO59,OUT013,1255.186606685903
FDW15,OUT010,424.6400367950638
NCQ30,OUT035,2049.8011859893945
NCN54,OUT019,225.64375060325037
FDY01,OUT027,3411.4680203806397
FDX39,OUT035,3939.820516396962
FDH53,OUT027,2346.4407752943503
FDA57,OUT035,713.4586312176897
NCC07,OUT010,278.23157466237103
FDU28,OUT013,3020.084818026933
FDK36,OUT010,146.60586488667533
FDR36,OUT018,550.9284682503968
NCQ17,OUT035,2645.5445145479816
FDS28,OUT019,245.8996690585162
FDE08,OUT045,2739.6353249247877
FDU22,OUT046,2073.928936398382
FDG41,OUT045,1594.3109194022122
FDO31,OUT010,268.19749421983295
FDM21,OUT019,711.5326731704081
FDU40,OUT017,2445.7430887002793
FDV36,OUT018,1671.1832512148437
FDT10,OUT027,1704.091692048682
FDX38,OUT045,756.8226668779196
NCU30,OUT027,4019.0162003801847
NCV06,OUT049,3124.439265330532
FDT16,OUT035,3956.7039464198615
NCP41,OUT027,2445.087025776894
FDZ56,OUT017,2896.4295598734648
FDC22,OUT035,2982.435143656445
FDU10,OUT035,618.643511320078
FDS46,OUT045,1933.7080788807405
FDO08,OUT049,2710.074579290971
NCV42,OUT018,1518.176123373218
FDP33,OUT035,3726.503962856436
FDJ12,OUT046,4131.19678134015
FDH04,OUT045,1333.6692624232185
NCU54,OUT013,3608.4782007723657
FDO36,OUT010,491.47499471729697
FDT37,OUT027,6924.0053940377065
FDD14,OUT010,506.37895055034824
FDA16,OUT013,3705.9780425961126
NCS42,OUT019,230.15226990830695
FDP10,OUT019,247.49336080676457
FDQ28,OUT049,2705.338887518611
FDK57,OUT010,149.4270862703638
FDK02,OUT013,1985.9626024712466
FDW47,OUT018,1790.730168265821
NCC42,OUT018,1831.1000766837983
FDQ37,OUT018,3635.1059695479935
FDL40,OUT046,1511.5023896570076
DRE13,OUT010,247.7887392080042
FDQ34,OUT027,2992.9696680757115
NCB54,OUT046,2033.9466492811482
FDS48,OUT049,2736.9250593251013
FDO15,OUT045,1055.1716627571889
NCT30,OUT013,869.053584210633
FDU49,OUT027,2472.754412136898
FDE21,OUT046,1971.9718033200027
FDS49,OUT019,230.4962868131603
FDT38,OUT027,2421.285536874323
FDZ01,OUT045,1477.1857686054714
FDC41,OUT035,1242.2746652310343
DRG13,OUT010,439.1869270686255
NCZ42,OUT018,3533.618044112183
NCM07,OUT045,1331.3628457662992
NCV17,OUT018,1795.5734322073347
DRK39,OUT035,1208.4771391166323
FDS37,OUT018,1578.3066010234033
FDV12,OUT019,230.3935568846751
NCG19,OUT018,4233.061195851193
FDS51,OUT013,1052.0589776262418
NCO14,OUT046,644.2466930020947
FDC38,OUT046,2189.3779148184017
FDN15,OUT046,2354.264348446312
NCH42,OUT013,4052.5469836067996
FDQ22,OUT046,627.9124376024239
FDC05,OUT013,3204.4962468155536
FDZ31,OUT013,3278.569135455513
DRJ23,OUT049,2913.2240245532093
FDC52,OUT035,2271.9290155676435
DRD12,OUT010,177.51279821291314
FDV55,OUT017,2401.680493831803
FDD32,OUT046,1265.8940642398184
FDR01,OUT049,3879.082588081122
FDY08,OUT019,241.31881968278256
FDQ45,OUT045,3727.9107418626945
DRN11,OUT027,3555.5017923299247
NCS05,OUT018,1738.2258108728277
FDY32,OUT035,2533.0055931296843
NCD31,OUT045,2606.7801858455996
NCE06,OUT049,2577.9180499073127
NCP14,OUT046,1755.5711302603627
NCF18,OUT019,489.1569319985671
FDF14,OUT018,2205.7552848504224
FDB22,OUT017,2358.467891781219
NCH54,OUT049,2755.73164234006
FDU27,OUT035,815.2553663977841
FDS58,OUT027,4428.1001498642
NCU29,OUT035,2610.950796363275
FDJ57,OUT013,2998.6956177814664
FDL56,OUT049,1426.1547546777226
FDH60,OUT035,3152.0481473466634
FDN24,OUT018,739.1854980811299
FDD02,OUT017,2218.9532119667706
FDP15,OUT017,5097.957841643756
FDB28,OUT027,5863.933664677793
DRC49,OUT045,2160.4235280490325
NCG30,OUT018,1971.3905643584287
FDJ14,OUT049,1286.3189769981
FDL52,OUT045,563.7869610948117
NCG19,OUT027,6390.348674116402
NCN41,OUT035,2117.4385181989373
FDW22,OUT013,3922.936611845345
FDI02,OUT013,1818.5629449586045
FDV51,OUT045,2598.339358708574
FDV48,OUT046,1273.5738632591383
NCL17,OUT019,245.45364970754343
FDP46,OUT045,1543.6684554259102
FDU10,OUT045,636.1360889032346
FDT37,OUT010,499.8341959594516
FDI27,OUT035,761.3074141567131
FDN51,OUT046,4106.5238106231845
FDW07,OUT035,1223.5334017969021
FDN45,OUT049,3287.7720642466716
DRN37,OUT027,4802.8846504584935
DRF48,OUT049,3169.334955501027
FDP38,OUT019,139.12838187820282
NCX18,OUT027,5070.842913919046
FDK45,OUT018,1608.4328961877516
FDZ37,OUT049,1326.0245516460043
FDS50,OUT018,3688.760647382724
NCR54,OUT018,3038.488696274982
NCS17,OUT035,1445.271744978231
FDV31,OUT046,2844.017229747419
DRE27,OUT017,1506.103604670903
FDN60,OUT013,2894.289148672503
FDK26,OUT013,3480.653291994747
FDX37,OUT018,1296.1786247118393
FDW31,OUT046,2941.1228437221976
FDX26,OUT018,2992.7693104788395
DRL49,OUT019,165.32402665930246
FDU49,OUT017,1361.5609742002023
FDY58,OUT046,3918.6552725116308
FDN03,OUT045,4782.650877502428
NCV06,OUT010,401.20525379765905
FDH53,OUT045,1215.1182489640046
FDG31,OUT018,981.4581398201192
NCC06,OUT045,2092.687522320303
FDS13,OUT049,3865.014675056703
FDP16,OUT035,4549.33371362623
FDA35,OUT013,2121.361753019602
DRP47,OUT018,4408.319637627259
FDY28,OUT010,722.034873857952
FDY20,OUT035,1406.367574501382
NCH30,OUT017,1752.1909751831768
NCR29,OUT019,181.89352672014323
NCP05,OUT013,2499.137232564774
NCF30,OUT019,246.6433305108367
FDA08,OUT035,2474.772009491222
FDN51,OUT027,6393.440950541265
FDH12,OUT046,1767.1266490466476
FDY39,OUT017,3609.617613363723
NCO53,OUT045,2635.9375017811412
FDB40,OUT046,2644.694149182537
FDH02,OUT049,1310.133962153865
FDY11,OUT027,1799.0910824226085
FDQ09,OUT019,248.65249897970065
FDP16,OUT013,4368.603268199538
NCF55,OUT018,492.2653550535653
FDY09,OUT027,4919.481056017908
FDY39,OUT045,3556.407059371822
NCU53,OUT049,2527.8391315688714
NCT41,OUT049,2437.4524259851523
FDJ45,OUT046,596.0043247595336
FDR28,OUT013,2756.665064685261
FDN08,OUT013,1982.2076942135564
FDJ07,OUT049,1852.1868635731837
FDZ09,OUT027,3969.192543507983
FDQ14,OUT017,2354.488125874635
FDY12,OUT027,1108.7975740230268
FDK57,OUT046,2164.4277489816736
FDD20,OUT049,2115.6810004944064
FDS36,OUT018,1648.9722770541935
FDI40,OUT049,1664.2083799817772
FDJ40,OUT045,1688.7412202756227
FDE08,OUT013,2505.1237648073397
DRK01,OUT013,1383.7949862300488
FDC58,OUT049,616.7786447945575
FDE50,OUT046,3350.8632480998454
FDX48,OUT035,2699.4654800247017
DRM35,OUT018,2433.936546798045
FDG41,OUT013,1714.6190644900796
FDB52,OUT046,3002.069592028194
FDV19,OUT045,2810.467914925752
DRG48,OUT017,2343.8035387261284
FDI26,OUT013,2681.5796400154654
FDU11,OUT019,244.75626026760446
FDF59,OUT019,246.30329369891308
FDR07,OUT049,1519.0098877536814
NCE06,OUT017,2212.418141078086
FDE10,OUT046,2154.246688371085
NCO55,OUT046,1707.2628486606943
FDZ13,OUT013,606.2572023435365
FDT50,OUT017,1523.727538944071
FDH12,OUT010,269.66947864971587
FDD21,OUT045,2080.741840660491
NCM05,OUT013,4751.550979837335
FDK04,OUT013,813.1530520946219
FDN33,OUT017,1604.5850203460598
NCM18,OUT010,206.01805605347678
DRC25,OUT049,1403.7770407785338
FDT47,OUT017,1857.1609881289135
FDD45,OUT027,2730.6745951586354
NCD07,OUT018,1617.389093299394
NCY54,OUT010,425.80184823186687
FDL12,OUT049,981.229405708839
FDL02,OUT017,1567.2910290806556
FDC60,OUT035,1484.7641513210667
FDR37,OUT017,3644.582839452283
FDY16,OUT017,4003.658676497438
FDU26,OUT045,2020.4647561573374
FDN24,OUT013,892.7741229644242
FDH44,OUT013,2439.4573299638905
FDE23,OUT010,171.16086570569172
FDW60,OUT017,3215.261261285018
FDQ55,OUT049,2013.3417148670892
FDV32,OUT027,1696.6099722313727
FDV03,OUT010,411.98544580616624
FDY14,OUT010,767.7413481093631
NCL55,OUT027,5467.656081878749
DRF25,OUT017,644.2296289111946
FDX03,OUT046,683.1870596436114
FDF40,OUT045,3743.963683672656
FDX24,OUT010,240.1714793755579
FDA25,OUT049,1709.0286937486396
FDH21,OUT018,2417.2592591769862
FDB47,OUT010,642.9903718240861
FDT34,OUT019,247.49336080676457
FDS39,OUT010,168.16278870188927
NCU05,OUT046,1325.8671492718001
FDE02,OUT049,1517.9864836956565
FDL25,OUT035,1425.369418207016
FDC50,OUT049,1537.6464291189873
FDZ32,OUT049,1680.9721977588802
FDV14,OUT045,1399.9428229317884
FDR07,OUT045,1178.5968046324365
FDB26,OUT049,880.5008674907368
NCR50,OUT045,2614.3708599141464
FDP01,OUT018,2277.4018022897026
FDH57,OUT045,1934.0888388055957
FDM60,OUT027,964.8992171426665
FDA45,OUT017,3042.4350656124343
FDU55,OUT017,4781.7800528454
FDH40,OUT035,1446.6716556453239
FDG40,OUT019,102.37322207436583
FDT12,OUT049,3901.686037611293
DRL59,OUT045,867.8518054753824
FDT47,OUT018,1676.2034229271926
FDI60,OUT017,1065.8549098907868
DRF51,OUT027,1082.2838334302369
NCK31,OUT049,738.5764817166897
FDB08,OUT045,2339.561077086193
FDM44,OUT035,1818.8527169937915
FDD46,OUT018,2142.0424285807912
FDR27,OUT019,251.54066786310062
FDV56,OUT010,240.70648405359495
FDM02,OUT049,1390.8718473408096
FDU45,OUT018,1675.802761510767
FDZ10,OUT017,2007.3993367081648
NCK31,OUT010,180.25623004141534
FDR27,OUT035,2173.1654544527128
FDF33,OUT013,1427.2996227521335
FDJ36,OUT046,1688.2035831814865
FDP33,OUT049,4007.0536129119
FDG17,OUT046,4527.049329004077
