Item_Identifier,Outlet_Identifier,Item_Outlet_Sales_DT
FDE21,OUT019,207.13050352504638
FDN44,OUT035,2633.839843902438
DRC01,OUT049,790.3307954098356
NCK30,OUT046,4125.174474540679
FDU39,OUT013,1068.506765834932
FDB49,OUT013,1559.9736407643309
FDS12,OUT045,2006.47074231975
FDR57,OUT018,2633.839843902438
FDX22,OUT027,5041.82149744681
FDC60,OUT013,1349.512904332131
NCE42,OUT049,3805.948604166664
NCK42,OUT049,3805.948604166664
DRE01,OUT017,3549.850947508306
FDE57,OUT018,2006.47074231975
DRK59,OUT019,471.30684669117664
FDB10,OUT027,5041.82149744681
FDQ25,OUT046,2843.5697892156873
FDY26,OUT017,3805.948604166664
FDG28,OUT049,3805.948604166664
FDM14,OUT049,1673.9839872860634
NCH29,OUT049,1559.9736407643309
FDD48,OUT049,1892.0661445161286
FDC17,OUT045,3805.948604166664
DRH49,OUT027,2846.400822516556
FDN44,OUT018,2633.839843902438
FDC29,OUT045,1892.0661445161286
DRK01,OUT019,207.13050352504638
FDD48,OUT017,1892.0661445161286
FDB59,OUT013,3011.5252991596612
FDY45,OUT010,471.30684669117664
FDX60,OUT035,1349.512904332131
FDT09,OUT010,207.13050352504638
DRB24,OUT018,2432.6625807321766
FDL13,OUT035,3805.948604166664
FDN16,OUT035,1673.9839872860634
FDK57,OUT013,2006.47074231975
FDO22,OUT027,2846.400822516556
FDC57,OUT010,471.30684669117664
FDZ13,OUT027,790.3307954098356
FDW27,OUT013,2432.6625807321766
FDX10,OUT049,646.0888157894741
FDY08,OUT018,2006.47074231975
FDA49,OUT017,1349.512904332131
FDC32,OUT018,1559.9736407643309
FDO04,OUT035,1068.506765834932
NCZ54,OUT013,2633.839843902438
FDY40,OUT045,790.3307954098356
FDW36,OUT045,1673.9839872860634
FDE11,OUT017,3190.643467582416
DRE37,OUT045,3190.643467582416
NCK19,OUT017,3011.5252991596612
FDT19,OUT035,2843.5697892156873
FDE56,OUT045,1068.506765834932
FDZ57,OUT010,207.13050352504638
FDB35,OUT035,1349.512904332131
FDF09,OUT010,207.13050352504638
FDO34,OUT046,2633.839843902438
FDA55,OUT046,3805.948604166664
NCM18,OUT035,1068.506765834932
FDJ20,OUT019,207.13050352504638
DRQ35,OUT019,207.13050352504638
FDG02,OUT013,3190.643467582416
NCU29,OUT018,2432.6625807321766
FDL27,OUT027,1068.506765834932
NCA54,OUT035,2843.5697892156873
FDJ32,OUT035,1068.506765834932
FDB21,OUT019,471.30684669117664
FDR46,OUT035,2432.6625807321766
FDZ32,OUT046,1673.9839872860634
DRF36,OUT017,3190.643467582416
NCU54,OUT017,3549.850947508306
NCI31,OUT017,646.0888157894741
DRA59,OUT035,3190.643467582416
NCC55,OUT045,646.0888157894741
FDE44,OUT018,790.3307954098356
NCN26,OUT018,1892.0661445161286
FDC11,OUT049,1349.512904332131
FDV24,OUT035,2432.6625807321766
FDR40,OUT019,207.13050352504638
NCQ17,OUT049,2633.839843902438
FDC46,OUT045,3190.643467582416
NCM18,OUT046,1068.506765834932
FDK16,OUT046,1559.9736407643309
FDI28,OUT017,1349.512904332131
FDS11,OUT018,3805.948604166664
DRD13,OUT046,1068.506765834932
FDL36,OUT035,1349.512904332131
FDI27,OUT013,790.3307954098356
FDJ53,OUT019,207.13050352504638
FDS44,OUT045,3805.948604166664
FDE28,OUT046,3549.850947508306
FDQ33,OUT018,2432.6625807321766
FDB37,OUT017,3805.948604166664
FDQ31,OUT045,1349.512904332131
NCQ05,OUT046,2432.6625807321766
FDE10,OUT013,2006.47074231975
FDF38,OUT017,646.0888157894741
FDE50,OUT019,471.30684669117664
DRG37,OUT010,471.30684669117664
NCH06,OUT049,4125.174474540679
FDY14,OUT045,4125.174474540679
FDO27,OUT017,1559.9736407643309
FDQ19,OUT049,3805.948604166664
FDZ26,OUT019,471.30684669117664
FDN51,OUT013,4125.174474540679
FDK20,OUT035,2006.47074231975
FDD40,OUT018,3011.5252991596612
DRI25,OUT018,1068.506765834932
FDH56,OUT017,1892.0661445161286
FDI36,OUT027,5041.82149744681
DRH11,OUT018,1068.506765834932
NCV18,OUT017,1349.512904332131
DRI01,OUT049,2843.5697892156873
DRE48,OUT049,3011.5252991596612
FDS51,OUT035,1068.506765834932
FDM38,OUT017,790.3307954098356
FDB60,OUT027,5041.82149744681
FDY58,OUT035,3805.948604166664
FDY22,OUT045,2117.4513803278655
FDF11,OUT027,5041.82149744681
FDZ51,OUT035,1559.9736407643309
FDQ45,OUT017,3190.643467582416
FDF17,OUT035,3011.5252991596612
NCF31,OUT027,5041.82149744681
FDA37,OUT013,2006.47074231975
FDO51,OUT046,646.0888157894741
FDF34,OUT013,3011.5252991596612
FDD57,OUT018,1559.9736407643309
FDO37,OUT046,3805.948604166664
FDR49,OUT049,790.3307954098356
FDS39,OUT049,2006.47074231975
FDI48,OUT027,1068.506765834932
DRM35,OUT049,2843.5697892156873
FDV57,OUT035,3190.643467582416
FDZ55,OUT013,2633.839843902438
FDI28,OUT035,1349.512904332131
FDS21,OUT045,1068.506765834932
FDT34,OUT013,1673.9839872860634
DRI25,OUT035,1068.506765834932
FDT47,OUT010,207.13050352504638
DRH39,OUT045,1068.506765834932
NCD54,OUT045,2432.6625807321766
FDU16,OUT027,2846.400822516556
NCW29,OUT045,2117.4513803278655
FDV25,OUT027,5041.82149744681
FDM56,OUT035,1673.9839872860634
FDZ04,OUT027,1068.506765834932
FDG59,OUT019,207.13050352504638
FDI56,OUT045,1349.512904332131
FDS33,OUT035,1349.512904332131
FDC23,OUT049,2843.5697892156873
FDT11,OUT049,3190.643467582416
FDG17,OUT045,3805.948604166664
FDZ44,OUT045,1892.0661445161286
FDJ52,OUT013,2633.839843902438
DRI23,OUT046,2633.839843902438
DRE15,OUT010,207.13050352504638
NCF07,OUT013,1559.9736407643309
NCR29,OUT049,1068.506765834932
FDE44,OUT019,207.13050352504638
FDT23,OUT035,1349.512904332131
NCG06,OUT017,4125.174474540679
NCU41,OUT010,471.30684669117664
FDH46,OUT017,1673.9839872860634
FDV31,OUT013,2843.5697892156873
NCT41,OUT027,5041.82149744681
FDE22,OUT027,5041.82149744681
FDC26,OUT045,1673.9839872860634
DRF51,OUT017,646.0888157894741
NCY53,OUT019,207.13050352504638
FDY21,OUT017,3011.5252991596612
FDL27,OUT013,1068.506765834932
FDZ34,OUT049,3011.5252991596612
NCF43,OUT010,471.30684669117664
FDC21,OUT035,1673.9839872860634
FDL26,OUT013,2432.6625807321766
FDT25,OUT010,207.13050352504638
NCR30,OUT046,1068.506765834932
DRL23,OUT019,207.13050352504638
NCR05,OUT049,3011.5252991596612
NCE19,OUT018,1068.506765834932
FDY07,OUT035,790.3307954098356
FDB10,OUT017,3805.948604166664
FDP57,OUT013,1673.9839872860634
FDU48,OUT019,207.13050352504638
FDH48,OUT035,1349.512904332131
FDO33,OUT035,1892.0661445161286
NCU29,OUT045,2432.6625807321766
FDW35,OUT046,646.0888157894741
FDH05,OUT010,471.30684669117664
FDP26,OUT049,1673.9839872860634
DRG27,OUT035,646.0888157894741
FDQ33,OUT046,2432.6625807321766
FDH20,OUT010,207.13050352504638
FDV14,OUT046,1349.512904332131
DRD01,OUT046,1068.506765834932
NCI17,OUT049,1559.9736407643309
FDF39,OUT010,471.30684669117664
FDX37,OUT046,1559.9736407643309
NCX17,OUT035,3549.850947508306
FDN03,OUT013,4125.174474540679
NCS41,OUT010,471.30684669117664
FDH34,OUT045,3190.643467582416
NCX53,OUT018,2117.4513803278655
FDY31,OUT046,2432.6625807321766
FDD20,OUT017,2117.4513803278655
FDE51,OUT045,790.3307954098356
FDV27,OUT046,1349.512904332131
FDF16,OUT035,2432.6625807321766
FDZ02,OUT049,1559.9736407643309
NCK05,OUT045,1068.506765834932
FDM12,OUT027,5041.82149744681
NCA05,OUT018,2432.6625807321766
FDX33,OUT045,2633.839843902438
FDM25,OUT049,2843.5697892156873
FDE41,OUT018,1349.512904332131
FDW14,OUT045,1349.512904332131
NCD30,OUT046,1559.9736407643309
FDB23,OUT010,471.30684669117664
FDF45,OUT046,1068.506765834932
FDW20,OUT017,2117.4513803278655
FDF47,OUT045,3549.850947508306
NCR05,OUT019,471.30684669117664
DRB01,OUT046,3190.643467582416
FDE36,OUT013,2633.839843902438
FDU56,OUT049,3190.643467582416
FDB23,OUT049,3805.948604166664
FDN48,OUT049,1349.512904332131
FDS43,OUT013,3190.643467582416
NCN05,OUT013,3190.643467582416
NCL53,OUT049,2843.5697892156873
FDL56,OUT046,1349.512904332131
FDH17,OUT018,1559.9736407643309
FDP37,OUT046,2117.4513803278655
FDG09,OUT019,471.30684669117664
FDA55,OUT045,3805.948604166664
FDX31,OUT049,3805.948604166664
FDJ41,OUT045,4125.174474540679
DRC24,OUT045,2432.6625807321766
FDQ21,OUT035,2117.4513803278655
NCT54,OUT045,1349.512904332131
FDH08,OUT049,3805.948604166664
FDY38,OUT018,3549.850947508306
DRM11,OUT010,471.30684669117664
FDG32,OUT049,3549.850947508306
NCH18,OUT046,3805.948604166664
FDI20,OUT035,3805.948604166664
FDA33,OUT018,2432.6625807321766
FDN45,OUT013,3549.850947508306
FDT45,OUT010,207.13050352504638
FDR32,OUT035,3549.850947508306
FDA48,OUT017,3549.850947508306
FDN23,OUT017,2432.6625807321766
NCR18,OUT035,646.0888157894741
FDD45,OUT046,1349.512904332131
FDI22,OUT018,3549.850947508306
FDT09,OUT013,2117.4513803278655
DRC24,OUT027,5041.82149744681
FDT39,OUT046,2432.6625807321766
FDX28,OUT045,1559.9736407643309
FDA50,OUT018,1559.9736407643309
FDT33,OUT027,5041.82149744681
FDQ60,OUT049,2006.47074231975
NCM19,OUT018,1673.9839872860634
FDF40,OUT046,4125.174474540679
NCI30,OUT035,3805.948604166664
FDK34,OUT049,3805.948604166664
FDA38,OUT027,5041.82149744681
FDT02,OUT045,646.0888157894741
FDC11,OUT017,1349.512904332131
FDD08,OUT046,646.0888157894741
NCS29,OUT046,4125.174474540679
DRI03,OUT010,471.30684669117664
FDK48,OUT035,1068.506765834932
FDM52,OUT049,2432.6625807321766
FDP49,OUT035,1068.506765834932
DRA24,OUT046,2633.839843902438
NCJ43,OUT049,2843.5697892156873
FDE11,OUT045,3190.643467582416
FDP01,OUT049,2432.6625807321766
FDQ59,OUT018,1349.512904332131
FDA43,OUT019,471.30684669117664
FDL14,OUT017,2432.6625807321766
FDV50,OUT010,207.13050352504638
FDT01,OUT027,5041.82149744681
NCC42,OUT035,2117.4513803278655
FDO28,OUT046,1892.0661445161286
FDD32,OUT019,207.13050352504638
FDV45,OUT035,3190.643467582416
NCW17,OUT019,207.13050352504638
NCJ17,OUT027,2846.400822516556
NCF18,OUT049,3011.5252991596612
FDP01,OUT045,2432.6625807321766
FDH24,OUT045,2633.839843902438
FDI38,OUT027,5041.82149744681
FDX03,OUT035,790.3307954098356
FDY28,OUT046,3549.850947508306
FDN34,OUT018,2843.5697892156873
FDJ02,OUT045,2432.6625807321766
FDW40,OUT019,207.13050352504638
FDX03,OUT017,646.0888157894741
FDE17,OUT027,5041.82149744681
FDT58,OUT046,2633.839843902438
FDI38,OUT013,3805.948604166664
FDW22,OUT035,3805.948604166664
FDS15,OUT027,2846.400822516556
NCX06,OUT013,3190.643467582416
DRK47,OUT035,3549.850947508306
FDC23,OUT027,5041.82149744681
FDM56,OUT010,207.13050352504638
FDP21,OUT046,3190.643467582416
FDP58,OUT046,3549.850947508306
FDA27,OUT019,471.30684669117664
FDK41,OUT019,207.13050352504638
NCH42,OUT046,3805.948604166664
FDG29,OUT045,646.0888157894741
FDW15,OUT018,2432.6625807321766
FDD28,OUT018,1068.506765834932
FDQ37,OUT049,3011.5252991596612
FDC23,OUT035,2843.5697892156873
FDV13,OUT035,1349.512904332131
FDK33,OUT046,3805.948604166664
FDO33,OUT013,1892.0661445161286
FDN21,OUT017,2633.839843902438
NCW06,OUT027,5041.82149744681
FDI38,OUT035,3805.948604166664
FDC21,OUT027,2846.400822516556
NCS05,OUT046,2006.47074231975
NCN53,OUT049,646.0888157894741
FDV40,OUT010,207.13050352504638
FDG60,OUT017,3805.948604166664
NCY30,OUT027,5041.82149744681
FDM40,OUT045,2006.47074231975
NCO30,OUT046,3190.643467582416
FDK10,OUT046,3190.643467582416
FDM36,OUT045,2843.5697892156873
FDN10,OUT013,1892.0661445161286
FDM46,OUT018,1349.512904332131
FDX50,OUT049,1673.9839872860634
FDP33,OUT045,4125.174474540679
FDO12,OUT045,3011.5252991596612
FDC28,OUT013,1673.9839872860634
FDO31,OUT045,1349.512904332131
FDX45,OUT035,2432.6625807321766
FDV21,OUT049,2006.47074231975
FDH04,OUT049,1349.512904332131
NCG54,OUT013,2633.839843902438
FDO13,OUT046,2633.839843902438
FDA09,OUT027,5041.82149744681
FDC38,OUT017,2117.4513803278655
NCO42,OUT046,2432.6625807321766
FDL45,OUT049,2117.4513803278655
NCK31,OUT013,790.3307954098356
FDM39,OUT017,2843.5697892156873
FDC22,OUT010,471.30684669117664
FDF46,OUT046,1892.0661445161286
FDQ37,OUT045,3011.5252991596612
FDH41,OUT010,471.30684669117664
FDQ04,OUT046,646.0888157894741
NCQ02,OUT027,5041.82149744681
FDJ57,OUT027,5041.82149744681
NCE07,OUT049,2006.47074231975
FDE56,OUT013,1068.506765834932
FDI20,OUT049,3805.948604166664
FDK36,OUT018,790.3307954098356
FDP08,OUT027,5041.82149744681
FDF44,OUT017,2006.47074231975
NCU53,OUT017,2633.839843902438
FDF47,OUT035,3549.850947508306
FDS55,OUT010,471.30684669117664
FDZ52,OUT010,207.13050352504638
FDL04,OUT018,1673.9839872860634
NCM26,OUT035,2432.6625807321766
FDX43,OUT049,2633.839843902438
FDP52,OUT049,3549.850947508306
DRK49,OUT045,646.0888157894741
FDE38,OUT013,2633.839843902438
DRF13,OUT035,2432.6625807321766
FDK41,OUT010,207.13050352504638
FDJ04,OUT027,2846.400822516556
FDZ44,OUT018,1892.0661445161286
FDS11,OUT013,3805.948604166664
FDA55,OUT049,3805.948604166664
NCW53,OUT046,3011.5252991596612
FDB49,OUT027,2846.400822516556
FDD23,OUT017,3190.643467582416
NCV42,OUT045,1673.9839872860634
NCZ29,OUT018,2117.4513803278655
FDQ26,OUT013,1068.506765834932
FDV08,OUT017,646.0888157894741
FDC53,OUT049,1559.9736407643309
FDV58,OUT010,471.30684669117664
NCP02,OUT019,207.13050352504638
DRI37,OUT045,1068.506765834932
FDQ12,OUT049,3805.948604166664
FDE33,OUT046,1349.512904332131
FDX27,OUT045,1559.9736407643309
FDM22,OUT017,790.3307954098356
NCH30,OUT019,207.13050352504638
FDC04,OUT017,3805.948604166664
FDO38,OUT046,1349.512904332131
FDV52,OUT027,2846.400822516556
FDB32,OUT013,1559.9736407643309
FDV43,OUT018,790.3307954098356
FDI24,OUT018,2843.5697892156873
FDR40,OUT017,1349.512904332131
FDW02,OUT049,2006.47074231975
FDE44,OUT049,790.3307954098356
FDL38,OUT046,1349.512904332131
NCT54,OUT010,207.13050352504638
DRJ39,OUT010,471.30684669117664
FDW55,OUT049,4125.174474540679
DRF13,OUT019,471.30684669117664
NCW17,OUT049,2117.4513803278655
FDP13,OUT035,646.0888157894741
FDS08,OUT018,2843.5697892156873
NCP17,OUT035,1068.506765834932
NCO53,OUT035,3190.643467582416
FDH19,OUT045,2843.5697892156873
FDJ04,OUT017,1892.0661445161286
FDG10,OUT049,1068.506765834932
FDA40,OUT010,207.13050352504638
FDI53,OUT045,2633.839843902438
FDU09,OUT010,207.13050352504638
FDK60,OUT045,1559.9736407643309
FDR43,OUT017,646.0888157894741
FDW22,OUT017,3805.948604166664
DRP47,OUT010,471.30684669117664
DRG48,OUT010,471.30684669117664
FDA14,OUT035,2432.6625807321766
FDU49,OUT013,1349.512904332131
FDK28,OUT045,4125.174474540679
FDT19,OUT046,2843.5697892156873
NCQ42,OUT045,2117.4513803278655
FDD03,OUT045,3549.850947508306
NCM53,OUT013,1673.9839872860634
NCX53,OUT045,2117.4513803278655
FDV14,OUT027,2846.400822516556
NCZ54,OUT017,2633.839843902438
FDB39,OUT013,1068.506765834932
DRC24,OUT046,2432.6625807321766
FDY36,OUT013,1068.506765834932
FDN01,OUT035,2843.5697892156873
DRH25,OUT046,1068.506765834932
FDV08,OUT046,790.3307954098356
NCP53,OUT049,3805.948604166664
FDU52,OUT010,471.30684669117664
NCI42,OUT045,3805.948604166664
FDZ14,OUT035,2006.47074231975
FDF11,OUT046,3805.948604166664
FDQ13,OUT018,1349.512904332131
FDO32,OUT010,207.13050352504638
DRJ37,OUT018,2432.6625807321766
FDY43,OUT046,2633.839843902438
NCT41,OUT017,2432.6625807321766
NCV17,OUT045,2117.4513803278655
FDM04,OUT027,1068.506765834932
DRB48,OUT018,646.0888157894741
FDM24,OUT013,2432.6625807321766
FDT37,OUT049,4125.174474540679
NCO05,OUT010,207.13050352504638
FDL13,OUT046,3805.948604166664
FDL15,OUT017,2432.6625807321766
FDB11,OUT018,3805.948604166664
FDL14,OUT019,471.30684669117664
FDY10,OUT019,207.13050352504638
FDJ40,OUT049,1673.9839872860634
NCW18,OUT046,3805.948604166664
NCY06,OUT013,2117.4513803278655
DRE13,OUT018,1349.512904332131
FDA26,OUT045,3549.850947508306
NCE19,OUT010,207.13050352504638
FDE33,OUT035,1349.512904332131
DRL59,OUT027,1068.506765834932
FDY07,OUT046,790.3307954098356
FDF57,OUT018,2843.5697892156873
FDM58,OUT035,1673.9839872860634
FDP26,OUT027,2846.400822516556
FDY32,OUT046,2633.839843902438
FDD51,OUT010,207.13050352504638
FDU22,OUT018,1892.0661445161286
FDZ49,OUT018,3549.850947508306
NCI42,OUT017,3805.948604166664
FDT04,OUT027,646.0888157894741
NCU41,OUT045,3011.5252991596612
FDS56,OUT045,4125.174474540679
NCN42,OUT017,2432.6625807321766
FDK34,OUT046,3805.948604166664
FDB03,OUT017,3549.850947508306
DRJ25,OUT035,790.3307954098356
FDT25,OUT027,2846.400822516556
FDN20,OUT013,2633.839843902438
FDP09,OUT013,3805.948604166664
FDM20,OUT019,471.30684669117664
NCG55,OUT046,1892.0661445161286
NCP14,OUT045,1673.9839872860634
NCH06,OUT046,3549.850947508306
FDV52,OUT013,1892.0661445161286
NCL07,OUT035,646.0888157894741
DRJ11,OUT027,5041.82149744681
DRO59,OUT013,1068.506765834932
FDW15,OUT010,471.30684669117664
NCQ30,OUT035,2006.47074231975
NCN54,OUT019,207.13050352504638
FDY01,OUT027,2846.400822516556
FDX39,OUT035,3805.948604166664
FDH53,OUT027,2846.400822516556
FDA57,OUT035,646.0888157894741
NCC07,OUT010,207.13050352504638
FDU28,OUT013,3190.643467582416
FDK36,OUT010,207.13050352504638
FDR36,OUT018,790.3307954098356
NCQ17,OUT035,2432.6625807321766
FDS28,OUT019,207.13050352504638
FDE08,OUT045,2432.6625807321766
FDU22,OUT046,1892.0661445161286
FDG41,OUT045,1673.9839872860634
FDO31,OUT010,207.13050352504638
FDM21,OUT019,471.30684669117664
FDU40,OUT017,3011.5252991596612
FDV36,OUT018,2117.4513803278655
FDT10,OUT027,1068.506765834932
FDX38,OUT045,790.3307954098356
NCU30,OUT027,5041.82149744681
NCV06,OUT049,3011.5252991596612
FDT16,OUT035,4125.174474540679
NCP41,OUT027,2846.400822516556
FDZ56,OUT017,2633.839843902438
FDC22,OUT035,3011.5252991596612
FDU10,OUT035,646.0888157894741
FDS46,OUT045,1892.0661445161286
FDO08,OUT049,2633.839843902438
NCV42,OUT018,1673.9839872860634
FDP33,OUT035,4125.174474540679
FDJ12,OUT046,3805.948604166664
FDH04,OUT045,1349.512904332131
NCU54,OUT013,3549.850947508306
FDO36,OUT010,471.30684669117664
FDT37,OUT027,5041.82149744681
FDD14,OUT010,471.30684669117664
FDA16,OUT013,3805.948604166664
NCS42,OUT019,207.13050352504638
FDP10,OUT019,207.13050352504638
FDQ28,OUT049,2432.6625807321766
FDK57,OUT010,207.13050352504638
FDK02,OUT013,1892.0661445161286
FDW47,OUT018,2117.4513803278655
NCC42,OUT018,2117.4513803278655
FDQ37,OUT018,3011.5252991596612
FDL40,OUT046,1559.9736407643309
DRE13,OUT010,207.13050352504638
FDQ34,OUT027,2846.400822516556
NCB54,OUT046,2006.47074231975
FDS48,OUT049,2432.6625807321766
FDO15,OUT045,1068.506765834932
NCT30,OUT013,790.3307954098356
FDU49,OUT027,2846.400822516556
FDE21,OUT046,1892.0661445161286
FDS49,OUT019,207.13050352504638
FDT38,OUT027,2846.400822516556
FDZ01,OUT045,1559.9736407643309
FDC41,OUT035,1068.506765834932
DRG13,OUT010,471.30684669117664
NCZ42,OUT018,3805.948604166664
NCM07,OUT045,1349.512904332131
NCV17,OUT018,2117.4513803278655
DRK39,OUT035,1349.512904332131
FDS37,OUT018,1892.0661445161286
FDV12,OUT019,207.13050352504638
NCG19,OUT018,3549.850947508306
FDS51,OUT013,1068.506765834932
NCO14,OUT046,646.0888157894741
FDC38,OUT046,2117.4513803278655
FDN15,OUT046,2117.4513803278655
NCH42,OUT013,3805.948604166664
FDQ22,OUT046,646.0888157894741
FDC05,OUT013,3011.5252991596612
FDZ31,OUT013,3011.5252991596612
DRJ23,OUT049,3190.643467582416
FDC52,OUT035,2432.6625807321766
DRD12,OUT010,207.13050352504638
FDV55,OUT017,2432.6625807321766
FDD32,OUT046,1349.512904332131
FDR01,OUT049,3011.5252991596612
FDY08,OUT019,207.13050352504638
FDQ45,OUT045,3190.643467582416
DRN11,OUT027,5041.82149744681
NCS05,OUT018,2006.47074231975
FDY32,OUT035,2633.839843902438
NCD31,OUT045,2633.839843902438
NCE06,OUT049,2633.839843902438
NCP14,OUT046,1673.9839872860634
NCF18,OUT019,471.30684669117664
FDF14,OUT018,2432.6625807321766
FDB22,OUT017,2432.6625807321766
NCH54,OUT049,2633.839843902438
FDU27,OUT035,790.3307954098356
FDS58,OUT027,5041.82149744681
NCU29,OUT035,2432.6625807321766
FDJ57,OUT013,3190.643467582416
FDL56,OUT049,1349.512904332131
FDH60,OUT035,3011.5252991596612
FDN24,OUT018,1068.506765834932
FDD02,OUT017,2117.4513803278655
FDP15,OUT017,4125.174474540679
FDB28,OUT027,5041.82149744681
DRC49,OUT045,2432.6625807321766
NCG30,OUT018,2117.4513803278655
FDJ14,OUT049,1349.512904332131
FDL52,OUT045,646.0888157894741
NCG19,OUT027,5041.82149744681
NCN41,OUT035,2117.4513803278655
FDW22,OUT013,3805.948604166664
FDI02,OUT013,1673.9839872860634
FDV51,OUT045,2633.839843902438
FDV48,OUT046,1349.512904332131
NCL17,OUT019,207.13050352504638
FDP46,OUT045,1349.512904332131
FDU10,OUT045,646.0888157894741
FDT37,OUT010,471.30684669117664
FDI27,OUT035,790.3307954098356
FDN51,OUT046,4125.174474540679
FDW07,OUT035,1349.512904332131
FDN45,OUT049,3549.850947508306
DRN37,OUT027,5041.82149744681
DRF48,OUT049,3190.643467582416
FDP38,OUT019,207.13050352504638
NCX18,OUT027,5041.82149744681
FDK45,OUT018,1892.0661445161286
FDZ37,OUT049,1349.512904332131
FDS50,OUT018,3805.948604166664
NCR54,OUT018,3011.5252991596612
NCS17,OUT035,1559.9736407643309
FDV31,OUT046,2843.5697892156873
DRE27,OUT017,1559.9736407643309
FDN60,OUT013,2633.839843902438
FDK26,OUT013,3190.643467582416
FDX37,OUT018,1559.9736407643309
FDW31,OUT046,3011.5252991596612
FDX26,OUT018,3190.643467582416
DRL49,OUT019,207.13050352504638
FDU49,OUT017,1349.512904332131
FDY58,OUT046,3805.948604166664
FDN03,OUT045,4125.174474540679
NCV06,OUT010,471.30684669117664
FDH53,OUT045,1349.512904332131
FDG31,OUT018,1068.506765834932
NCC06,OUT045,2117.4513803278655
FDS13,OUT049,4125.174474540679
FDP16,OUT035,3805.948604166664
FDA35,OUT013,2117.4513803278655
DRP47,OUT018,4125.174474540679
FDY28,OUT010,471.30684669117664
FDY20,OUT035,1349.512904332131
NCH30,OUT017,1673.9839872860634
NCR29,OUT019,207.13050352504638
NCP05,OUT013,2432.6625807321766
NCF30,OUT019,207.13050352504638
FDA08,OUT035,2633.839843902438
FDN51,OUT027,5041.82149744681
FDH12,OUT046,1673.9839872860634
FDY39,OUT017,3190.643467582416
NCO53,OUT045,3190.643467582416
FDB40,OUT046,2432.6625807321766
FDH02,OUT049,1349.512904332131
FDY11,OUT027,1068.506765834932
FDQ09,OUT019,207.13050352504638
FDP16,OUT013,3805.948604166664
NCF55,OUT018,646.0888157894741
FDY09,OUT027,5041.82149744681
FDY39,OUT045,3190.643467582416
NCU53,OUT049,2633.839843902438
NCT41,OUT049,2432.6625807321766
FDJ45,OUT046,646.0888157894741
FDR28,OUT013,2633.839843902438
FDN08,OUT013,1892.0661445161286
FDJ07,OUT049,1892.0661445161286
FDZ09,OUT027,5041.82149744681
FDQ14,OUT017,2432.6625807321766
FDY12,OUT027,790.3307954098356
FDK57,OUT046,2006.47074231975
FDD20,OUT049,2117.4513803278655
FDS36,OUT018,1673.9839872860634
FDI40,OUT049,1673.9839872860634
FDJ40,OUT045,1673.9839872860634
FDE08,OUT013,2432.6625807321766
DRK01,OUT013,1559.9736407643309
FDC58,OUT049,646.0888157894741
FDE50,OUT046,3190.643467582416
FDX48,OUT035,2432.6625807321766
DRM35,OUT018,2843.5697892156873
FDG41,OUT013,1673.9839872860634
FDB52,OUT046,4125.174474540679
FDV19,OUT045,2633.839843902438
DRG48,OUT017,2432.6625807321766
FDI26,OUT013,2843.5697892156873
FDU11,OUT019,207.13050352504638
FDF59,OUT019,207.13050352504638
FDR07,OUT049,1559.9736407643309
NCE06,OUT017,2633.839843902438
FDE10,OUT046,2006.47074231975
NCO55,OUT046,1673.9839872860634
FDZ13,OUT013,790.3307954098356
FDT50,OUT017,1559.9736407643309
FDH12,OUT010,207.13050352504638
FDD21,OUT045,1892.0661445161286
NCM05,OUT013,4125.174474540679
FDK04,OUT013,1068.506765834932
FDN33,OUT017,1559.9736407643309
NCM18,OUT010,207.13050352504638
DRC25,OUT049,1349.512904332131
FDT47,OUT017,1559.9736407643309
FDD45,OUT027,2846.400822516556
NCD07,OUT018,1892.0661445161286
NCY54,OUT010,471.30684669117664
FDL12,OUT049,1068.506765834932
FDL02,OUT017,1673.9839872860634
FDC60,OUT035,1349.512904332131
FDR37,OUT017,3190.643467582416
FDY16,OUT017,3190.643467582416
FDU26,OUT045,2117.4513803278655
FDN24,OUT013,1068.506765834932
FDH44,OUT013,2432.6625807321766
FDE23,OUT010,207.13050352504638
FDW60,OUT017,2843.5697892156873
FDQ55,OUT049,1892.0661445161286
FDV32,OUT027,1068.506765834932
FDV03,OUT010,471.30684669117664
FDY14,OUT010,471.30684669117664
NCL55,OUT027,5041.82149744681
DRF25,OUT017,646.0888157894741
FDX03,OUT046,790.3307954098356
FDF40,OUT045,3805.948604166664
FDX24,OUT010,207.13050352504638
FDA25,OUT049,1673.9839872860634
FDH21,OUT018,2633.839843902438
FDB47,OUT010,471.30684669117664
FDT34,OUT019,207.13050352504638
FDS39,OUT010,207.13050352504638
NCU05,OUT046,1349.512904332131
FDE02,OUT049,1349.512904332131
FDL25,OUT035,1349.512904332131
FDC50,OUT049,1349.512904332131
FDZ32,OUT049,1673.9839872860634
FDV14,OUT045,1349.512904332131
FDR07,OUT045,1559.9736407643309
FDB26,OUT049,1068.506765834932
NCR50,OUT045,2432.6625807321766
FDP01,OUT018,2432.6625807321766
FDH57,OUT045,2006.47074231975
FDM60,OUT027,646.0888157894741
FDA45,OUT017,2843.5697892156873
FDU55,OUT017,4125.174474540679
FDH40,OUT035,1349.512904332131
FDG40,OUT019,207.13050352504638
FDT12,OUT049,3805.948604166664
DRL59,OUT045,1068.506765834932
FDT47,OUT018,1559.9736407643309
FDI60,OUT017,1068.506765834932
